zcta,total,car.alone,car.carpool,public.transit,walked,other.commute,worked.at.home,pct.car.alone,pct.car.carpool,pct.public.transit,pct.walked,pct.other.commute,pct.worked.at.home
54520,1794,1476,154,3,53,16,92,0.822742474916388,0.0858416945373467,0.0016722408026755853,0.029542920847268672,0.008918617614269788,0.05128205128205128
54521,3487,2751,351,0,107,18,260,0.7889303125896185,0.10065959277315745,0,0.03068540292515056,0.005162030398623459,0.07456266131344996
54524,247,231,9,0,6,1,0,0.9352226720647774,0.03643724696356275,0,0.024291497975708502,0.004048582995951417,0
54525,122,98,22,0,0,0,2,0.8032786885245902,0.18032786885245902,0,0,0,0.01639344262295082
54526,319,235,51,0,1,0,32,0.7366771159874608,0.15987460815047022,0,0.003134796238244514,0,0.10031347962382445
54527,394,318,35,2,22,8,9,0.8071065989847716,0.08883248730964467,0.005076142131979695,0.05583756345177665,0.02030456852791878,0.02284263959390863
54529,503,421,37,0,5,5,35,0.8369781312127237,0.073558648111332,0,0.009940357852882704,0.009940357852882704,0.06958250497017893
54530,339,274,20,4,27,2,12,0.8082595870206489,0.058997050147492625,0.011799410029498525,0.07964601769911504,0.0058997050147492625,0.035398230088495575
54531,581,482,45,3,14,5,32,0.8296041308089501,0.0774526678141136,0.0051635111876075735,0.024096385542168676,0.008605851979345954,0.055077452667814115
54534,951,779,87,5,27,8,45,0.8191377497371188,0.0914826498422713,0.005257623554153523,0.028391167192429023,0.008412197686645636,0.0473186119873817
54536,80,57,14,0,1,4,4,0.7125,0.175,0,0.0125,0.05,0.05
54537,237,189,19,0,9,1,19,0.7974683544303798,0.08016877637130802,0,0.0379746835443038,0.004219409282700422,0.08016877637130802
54538,1191,977,77,8,31,17,81,0.8203190596137699,0.06465155331654072,0.006717044500419815,0.026028547439126783,0.014273719563392108,0.06801007556675064
54539,478,410,24,0,7,9,28,0.8577405857740585,0.0502092050209205,0,0.014644351464435146,0.01882845188284519,0.058577405857740586
54540,361,294,13,0,20,0,34,0.814404432132964,0.036011080332409975,0,0.055401662049861494,0,0.09418282548476455
54541,482,320,98,0,29,5,30,0.6639004149377593,0.2033195020746888,0,0.06016597510373444,0.01037344398340249,0.06224066390041494
54542,146,121,7,0,5,4,9,0.8287671232876712,0.04794520547945205,0,0.03424657534246575,0.0273972602739726,0.06164383561643835
54545,348,272,22,0,2,6,46,0.7816091954022989,0.06321839080459771,0,0.005747126436781609,0.017241379310344827,0.13218390804597702
54546,526,410,53,6,31,0,26,0.779467680608365,0.10076045627376426,0.011406844106463879,0.058935361216730035,0,0.049429657794676805
54547,602,383,135,4,13,6,61,0.6362126245847176,0.22425249169435216,0.006644518272425249,0.02159468438538206,0.009966777408637873,0.10132890365448505
54548,2258,1862,180,11,69,7,129,0.8246235606731621,0.07971656333038087,0.0048715677590788304,0.030558015943312665,0.003100088573959256,0.05713020372010629
54550,316,270,34,0,3,2,7,0.8544303797468354,0.10759493670886076,0,0.00949367088607595,0.006329113924050633,0.022151898734177215
54552,1949,1408,200,1,173,18,149,0.7224217547460235,0.10261672652642381,5.13083632632119e-4,0.0887634684453566,0.009235505387378143,0.07644946126218574
54554,382,321,27,0,8,2,24,0.8403141361256544,0.07068062827225131,0,0.020942408376963352,0.005235602094240838,0.06282722513089005
54555,2289,1941,165,3,92,22,66,0.8479685452162516,0.07208387942332896,0.001310615989515072,0.04019222367846221,0.009611183923110528,0.028833551769331587
54556,584,507,32,0,27,4,14,0.8681506849315068,0.0547945205479452,0,0.046232876712328765,0.00684931506849315,0.023972602739726026
54557,290,196,31,0,8,3,52,0.6758620689655173,0.10689655172413794,0,0.027586206896551724,0.010344827586206896,0.1793103448275862
54558,776,656,68,0,9,0,43,0.845360824742268,0.08762886597938144,0,0.011597938144329897,0,0.055412371134020616
54559,386,247,44,61,6,5,23,0.6398963730569949,0.11398963730569948,0.15803108808290156,0.015544041450777202,0.012953367875647668,0.05958549222797927
54560,343,285,20,0,8,0,30,0.8309037900874635,0.05830903790087463,0,0.023323615160349854,0,0.08746355685131195
54561,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
54562,810,598,121,0,20,9,62,0.7382716049382716,0.14938271604938272,0,0.024691358024691357,0.011111111111111112,0.07654320987654321
54563,352,286,35,0,7,0,24,0.8125,0.09943181818181818,0,0.019886363636363636,0,0.06818181818181818
54564,150,118,12,0,6,5,9,0.7866666666666666,0.08,0,0.04,0.03333333333333333,0.06
54565,16,4,0,0,2,5,5,0.25,0,0,0.125,0.3125,0.3125
54566,492,328,104,0,29,2,29,0.6666666666666666,0.21138211382113822,0,0.05894308943089431,0.0040650406504065045,0.05894308943089431
54568,2012,1657,160,0,52,43,100,0.8235586481113321,0.07952286282306163,0,0.02584493041749503,0.021371769383697812,0.04970178926441352
54601,27027,20660,1854,428,2302,933,850,0.7644207644207645,0.06859806859806859,0.015836015836015835,0.08517408517408517,0.03452103452103452,0.03145003145003145
54603,7763,6324,566,131,422,214,106,0.8146335179698571,0.07290995749066083,0.01687491948988793,0.054360427669715314,0.027566662372794024,0.01365451500708489
54610,761,636,29,2,23,2,69,0.835742444152431,0.03810775295663601,0.002628120893561104,0.030223390275952694,0.002628120893561104,0.09067017082785808
54611,556,438,56,0,15,6,41,0.7877697841726619,0.10071942446043165,0,0.02697841726618705,0.01079136690647482,0.0737410071942446
54612,2487,1898,244,14,137,24,170,0.7631684760755931,0.09811017289907518,0.0056292722155207075,0.0550864495375955,0.009650180940892641,0.068355448331322885
54613,658,525,51,5,0,3,74,0.7978723404255319,0.07750759878419453,0.007598784194528876,0,0.004559270516717325,0.11246200607902736
54614,1522,1269,127,4,35,13,74,0.8337713534822602,0.08344283837056504,0.002628120893561104,0.022996057818659658,0.008541392904073587,0.04862023653088042
54615,4302,3484,441,3,51,77,246,0.8098558809855881,0.10251046025104603,6.97350069735007e-4,0.011854951185495118,0.01789865178986518,0.05718270571827057
54616,1190,931,136,2,31,38,52,0.7823529411764706,0.11428571428571428,0.0016806722689075631,0.026050420168067228,0.031932773109243695,0.043697478991596636
54618,1084,858,92,2,66,7,59,0.7915129151291513,0.08487084870848709,0.0018450184501845018,0.06088560885608856,0.006457564575645757,0.0544280442804428
54619,1652,1230,95,1,87,71,168,0.7445520581113801,0.05750605326876514,6.053268765133172e-4,0.0526634382566586,0.04297820823244552,0.1016949152542373
54621,650,527,57,0,13,16,37,0.8107692307692308,0.0876923076923077,0,0.02,0.024615384615384615,0.056923076923076923
54622,1060,849,124,0,28,21,38,0.8009433962264151,0.1169811320754717,0,0.026415094339622643,0.01981132075471698,0.035849056603773584
54623,1118,877,114,2,19,7,99,0.7844364937388193,0.10196779964221825,0.0017889087656529517,0.01699463327370304,0.006261180679785331,0.0885509838998211
54624,641,533,50,0,21,11,26,0.8315132605304212,0.078003120124805,0,0.0327613104524181,0.0171606864274571,0.0405616224648986
54625,132,97,10,0,7,2,16,0.7348484848484849,0.07575757575757576,0,0.05303030303030303,0.015151515151515152,0.12121212121212122
54626,717,602,53,0,15,13,34,0.8396094839609484,0.07391910739191074,0,0.02092050209205021,0.01813110181311018,0.04741980474198047
54627,941,759,104,3,20,9,46,0.8065887353878852,0.11052072263549416,0.003188097768331562,0.021253985122210415,0.009564293304994687,0.048884165781083955
54628,381,295,33,0,24,3,26,0.7742782152230971,0.08661417322834646,0,0.06299212598425197,0.007874015748031496,0.06824146981627296
54629,1312,1060,155,2,25,19,51,0.8079268292682927,0.11814024390243902,0.001524390243902439,0.019054878048780487,0.014481707317073171,0.038871951219512195
54630,2241,1882,157,0,63,41,98,0.8398036590807675,0.07005800981704596,0,0.028112449799196786,0.018295403837572513,0.04373047746541722
54631,757,552,101,5,38,3,58,0.7291941875825627,0.1334214002642008,0.0066050198150594455,0.05019815059445178,0.003963011889035667,0.07661822985468957
54632,489,390,55,3,7,3,31,0.7975460122699386,0.11247443762781185,0.006134969325153374,0.014314928425357873,0.006134969325153374,0.06339468302658487
54634,1809,1350,103,12,103,35,206,0.746268656716418,0.056937534549474846,0.006633499170812604,0.056937534549474846,0.019347705914870093,0.11387506909894969
54635,918,763,78,0,3,2,72,0.8311546840958606,0.08496732026143791,0,0.0032679738562091504,0.002178649237472767,0.0784313725490196
54636,7383,6373,607,0,114,29,260,0.863199241500745,0.08221590139509684,0,0.015440877691995123,0.00392794257077069,0.035216036841392385
54637,97,88,5,0,2,1,1,0.9072164948453608,0.05154639175257732,0,0.020618556701030927,0.010309278350515464,0.010309278350515464
54638,658,480,68,0,41,11,58,0.729483282674772,0.1033434650455927,0,0.06231003039513678,0.016717325227963525,0.08814589665653495
54639,914,673,83,2,41,10,105,0.7363238512035011,0.09080962800875274,0.002188183807439825,0.044857768052516414,0.010940919037199124,0.11487964989059081
54641,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
54642,1158,885,82,3,34,18,136,0.7642487046632125,0.07081174438687392,0.0025906735751295338,0.02936096718480138,0.015544041450777202,0.11744386873920552
54643,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
54644,738,629,47,0,0,2,60,0.8523035230352304,0.06368563685636856,0,0,0.0027100271002710027,0.08130081300813008
54645,20,12,4,0,4,0,0,0.6,0.2,0,0.2,0,0
54646,1608,1277,154,56,28,8,85,0.7941542288557214,0.09577114427860696,0.03482587064676617,0.017412935323383085,0.004975124378109453,0.05286069651741294
54648,787,549,102,2,13,10,111,0.6975857687420585,0.12960609911054638,0.0025412960609911056,0.016518424396442185,0.012706480304955527,0.14104193138500634
54650,12151,10593,1000,16,49,144,349,0.871780100403259,0.08229775327133569,0.001316764052341371,0.004032589910295449,0.011850876471072339,0.028721915891696155
54651,583,435,57,0,4,5,82,0.7461406518010292,0.09777015437392796,0,0.00686106346483705,0.008576329331046312,0.14065180102915953
54652,365,290,15,0,17,23,20,0.7945205479452054,0.0410958904109589,0,0.04657534246575343,0.06301369863013699,0.0547945205479452
54653,471,398,49,0,0,5,19,0.8450106157112527,0.1040339702760085,0,0,0.010615711252653927,0.040339702760084924
54654,28,22,2,0,4,0,0,0.7857142857142857,0.07142857142857142,0,0.14285714285714285,0,0
54655,768,634,40,2,10,4,78,0.8255208333333334,0.052083333333333336,0.0026041666666666665,0.013020833333333334,0.005208333333333333,0.1015625
54656,8481,6951,758,13,234,171,354,0.8195967456667845,0.08937625280037731,0.0015328381087135951,0.027591085956844712,0.020162716660771136,0.04174036080650867
54657,183,151,19,1,5,0,7,0.825136612021858,0.10382513661202186,0.00546448087431694,0.0273224043715847,0,0.03825136612021858
54658,1272,1082,71,0,28,4,87,0.85062893081761,0.05581761006289308,0,0.0220125786163522,0.0031446540880503146,0.06839622641509434
54659,665,481,32,2,11,13,126,0.7233082706766917,0.0481203007518797,0.0030075187969924814,0.016541353383458645,0.019548872180451128,0.18947368421052632
54660,7601,6300,550,18,273,178,282,0.8288383107485857,0.0723589001447178,0.0023681094592816736,0.03591632679910538,0.023417971319563215,0.037100381528746215
54661,1902,1609,149,0,29,16,99,0.8459516298633017,0.07833859095688749,0,0.015247108307045216,0.008412197686645636,0.052050473186119876
54664,619,495,59,3,10,7,45,0.7996768982229402,0.09531502423263329,0.004846526655896607,0.01615508885298869,0.011308562197092083,0.07269789983844911
54665,3912,3024,222,45,165,157,299,0.7730061349693251,0.05674846625766871,0.011503067484662576,0.04217791411042945,0.04013292433537832,0.07643149284253578
54666,1341,1130,100,3,25,25,58,0.8426547352721849,0.07457121551081283,0.0022371364653243847,0.018642803877703208,0.018642803877703208,0.04325130499627144
54667,2248,1823,159,3,71,49,143,0.8109430604982206,0.07072953736654804,0.0013345195729537367,0.03158362989323844,0.02179715302491103,0.06361209964412812
54669,4128,3581,207,5,66,83,186,0.8674903100775194,0.0501453488372093,0.0012112403100775194,0.015988372093023256,0.020106589147286823,0.04505813953488372
54670,764,576,45,0,50,28,65,0.7539267015706806,0.058900523560209424,0,0.06544502617801047,0.03664921465968586,0.08507853403141362
54701,20805,16109,1444,122,1401,311,1418,0.7742850276375871,0.06940639269406393,0.005863975006008171,0.06733958183129056,0.014948329728430666,0.06815669310261956
54703,25292,21118,1883,239,418,306,1328,0.8349675786810059,0.0744504191048553,0.009449628340977383,0.016526965048236596,0.012098687331962676,0.0525067214929622
54720,3772,2977,458,0,14,36,287,0.7892364793213149,0.12142099681866383,0,0.003711558854718982,0.009544008483563097,0.07608695652173914
54721,717,571,50,2,44,1,49,0.796373779637378,0.0697350069735007,0.002789400278940028,0.061366806136680614,0.001394700139470014,0.06834030683403068
54722,1684,1288,163,0,113,24,96,0.7648456057007126,0.09679334916864608,0,0.0671021377672209,0.014251781472684086,0.057007125890736345
54723,702,599,70,0,6,2,25,0.8532763532763533,0.09971509971509972,0,0.008547008547008548,0.002849002849002849,0.03561253561253561
54724,3689,3009,227,2,143,52,256,0.815668202764977,0.06153429113580916,5.421523448088912e-4,0.03876389265383573,0.014095960965031174,0.06939550013553808
54725,1273,1030,99,0,29,9,106,0.8091123330714847,0.07776904948939513,0,0.022780832678711706,0.007069913589945012,0.08326787117046347
54726,910,704,84,2,25,11,84,0.7736263736263737,0.09230769230769231,0.002197802197802198,0.027472527472527472,0.012087912087912088,0.09230769230769231
54727,2488,2061,196,0,74,19,138,0.8283762057877814,0.07877813504823152,0,0.0297427652733119,0.007636655948553055,0.05546623794212219
54728,2928,2352,200,0,87,59,230,0.8032786885245902,0.06830601092896176,0,0.02971311475409836,0.020150273224043717,0.07855191256830601
54729,16484,13733,1362,13,197,289,890,0.8331108954137345,0.08262557631642806,7.886435331230284e-4,0.011950982771172045,0.017532152390196554,0.05399174957534579
54730,2601,2164,157,0,102,23,155,0.8319876970396002,0.060361399461745485,0,0.0392156862745098,0.008842752787389465,0.059592464436755095
54731,330,238,45,0,14,2,31,0.7212121212121212,0.13636363636363635,0,0.04242424242424243,0.006060606060606061,0.09393939393939393
54732,1483,1216,109,0,59,10,89,0.8199595414699933,0.07349966284558328,0,0.03978422117329737,0.006743088334457181,0.06001348617666891
54733,635,485,46,4,36,4,60,0.7637795275590551,0.07244094488188976,0.006299212598425197,0.05669291338582677,0.006299212598425197,0.09448818897637795
54734,476,377,72,2,13,0,12,0.792016806722689,0.15126050420168066,0.004201680672268907,0.0273109243697479,0,0.025210084033613446
54736,2027,1589,210,2,51,33,142,0.7839171188949186,0.10360138135175136,9.86679822397632e-4,0.025160335471139616,0.016280217069560926,0.07005426739023186
54737,300,242,27,0,11,3,17,0.8066666666666666,0.09,0,0.03666666666666667,0.01,0.056666666666666664
54738,1811,1540,106,0,30,20,115,0.8503589177250138,0.05853119823302043,0,0.016565433462175594,0.011043622308117063,0.06350082827167311
54739,2791,2364,224,0,56,27,120,0.8470082407739161,0.0802579720530276,0,0.0200644930132569,0.009673951988534575,0.04299534217126478
54740,1032,812,50,0,55,34,81,0.7868217054263565,0.04844961240310078,0,0.05329457364341085,0.03294573643410853,0.07848837209302326
54741,670,533,60,6,17,12,42,0.7955223880597015,0.08955223880597014,0.008955223880597015,0.025373134328358207,0.01791044776119403,0.0626865671641791
54742,2395,2039,132,0,52,23,149,0.851356993736952,0.05511482254697286,0,0.021711899791231733,0.009603340292275574,0.06221294363256785
54745,851,655,74,5,16,16,85,0.7696827262044653,0.08695652173913043,0.005875440658049354,0.01880141010575793,0.01880141010575793,0.099882491186839
54746,353,293,29,2,7,0,22,0.830028328611898,0.0821529745042493,0.0056657223796034,0.019830028328611898,0,0.06232294617563739
54747,1342,1019,165,2,54,16,86,0.7593144560357675,0.12295081967213115,0.0014903129657228018,0.040238450074515646,0.011922503725782414,0.06408345752608048
54748,690,555,16,0,14,0,105,0.8043478260869565,0.02318840579710145,0,0.020289855072463767,0,0.15217391304347827
54749,644,532,35,0,5,8,64,0.8260869565217391,0.05434782608695652,0,0.007763975155279503,0.012422360248447204,0.09937888198757763
54750,543,411,69,0,19,9,35,0.7569060773480663,0.1270718232044199,0,0.034990791896869246,0.016574585635359115,0.06445672191528545
54751,13197,9875,871,8,1384,306,753,0.7482761233613701,0.0659998484504054,6.061983784193377e-4,0.10487231946654543,0.02318708797453967,0.05705842236872016
54754,831,610,57,0,119,7,38,0.7340553549939831,0.06859205776173286,0,0.14320096269554752,0.00842358604091456,0.0457280385078219
54755,3499,2669,398,3,103,63,263,0.7627893683909689,0.1137467847956559,8.573878250928837e-4,0.029436981994855674,0.018005144326950558,0.07516433266647614
54756,492,362,62,0,21,10,37,0.7357723577235772,0.12601626016260162,0,0.042682926829268296,0.02032520325203252,0.07520325203252033
54757,1550,1194,185,10,39,9,113,0.7703225806451612,0.11935483870967742,0.0064516129032258064,0.025161290322580646,0.005806451612903226,0.07290322580645162
54758,2315,1849,204,0,54,33,175,0.7987041036717063,0.08812095032397409,0,0.023326133909287255,0.014254859611231102,0.0755939524838013
54759,737,565,49,2,39,19,63,0.7666214382632293,0.06648575305291723,0.0027137042062415195,0.052917232021709636,0.025780189959294438,0.08548168249660787
54760,98,80,6,0,1,0,11,0.8163265306122449,0.061224489795918366,0,0.01020408163265306,0,0.11224489795918367
54761,558,424,44,0,39,5,46,0.7598566308243727,0.07885304659498207,0,0.06989247311827956,0.008960573476702509,0.08243727598566308
54762,599,455,42,0,16,0,86,0.7595993322203672,0.07011686143572621,0,0.02671118530884808,0,0.14357262103505844
54763,551,447,28,0,12,11,53,0.8112522686025408,0.050816696914700546,0,0.021778584392014518,0.019963702359346643,0.09618874773139746
54765,2,2,0,0,0,0,0,1,0,0,0,0,0
54766,818,483,110,3,49,21,152,0.5904645476772616,0.13447432762836187,0.003667481662591687,0.05990220048899755,0.02567237163814181,0.18581907090464547
54767,1851,1490,202,0,39,16,104,0.8049702863317126,0.1091301998919503,0,0.02106969205834684,0.00864397622906537,0.056185845488924906
54768,2104,1468,301,2,81,34,218,0.6977186311787072,0.14306083650190113,9.505703422053232e-4,0.03849809885931559,0.016159695817490494,0.10361216730038023
54769,373,260,29,0,7,0,77,0.6970509383378016,0.0777479892761394,0,0.01876675603217158,0,0.2064343163538874
54770,1079,871,108,1,36,12,51,0.8072289156626506,0.10009267840593142,9.267840593141798e-4,0.033364226135310475,0.011121408711770158,0.047265987025023166
54771,1896,1298,173,0,90,65,270,0.6845991561181435,0.09124472573839662,0,0.04746835443037975,0.034282700421940926,0.14240506329113925
54772,473,391,48,2,8,3,21,0.8266384778012685,0.1014799154334038,0.004228329809725159,0.016913319238900635,0.006342494714587738,0.04439746300211417
54773,1705,1337,162,3,48,20,135,0.7841642228739003,0.09501466275659824,0.0017595307917888563,0.0281524926686217,0.011730205278592375,0.07917888563049853
54801,2926,2318,270,11,106,40,181,0.7922077922077922,0.09227614490772386,0.0037593984962406013,0.036226930963773066,0.01367053998632946,0.06185919343814081
54805,677,535,68,0,25,15,34,0.7902511078286558,0.10044313146233383,0,0.03692762186115214,0.022156573116691284,0.050221565731166914
54806,5524,4063,511,52,606,104,188,0.7355177407675597,0.09250543084721216,0.00941346850108617,0.10970311368573497,0.01882693700217234,0.03403330919623461
54810,1005,776,104,0,40,20,65,0.7721393034825871,0.10348258706467661,0,0.03980099502487562,0.01990049751243781,0.06467661691542288
54812,2613,2154,186,0,83,25,165,0.8243398392652124,0.0711825487944891,0,0.03176425564485266,0.009567546880979716,0.06314580941446613
54813,265,177,21,0,18,3,46,0.6679245283018868,0.07924528301886792,0,0.06792452830188679,0.011320754716981131,0.17358490566037735
54814,1351,969,158,78,72,10,64,0.7172464840858623,0.11695040710584752,0.05773501110288675,0.053293856402664694,0.007401924500370096,0.047372316802368614
54817,936,738,60,1,54,12,71,0.7884615384615384,0.0641025641025641,0.0010683760683760685,0.057692307692307696,0.01282051282051282,0.07585470085470085
54819,1036,832,77,8,46,6,67,0.803088803088803,0.07432432432432433,0.007722007722007722,0.0444015444015444,0.005791505791505791,0.06467181467181467
54820,391,316,28,0,25,2,20,0.8081841432225064,0.07161125319693094,0,0.0639386189258312,0.005115089514066497,0.05115089514066496
54821,579,426,71,5,16,11,50,0.7357512953367875,0.1226252158894646,0.008635578583765112,0.027633851468048358,0.018998272884283247,0.08635578583765112
54822,2185,1900,138,0,46,15,86,0.8695652173913043,0.06315789473684211,0,0.021052631578947368,0.006864988558352402,0.039359267734553775
54824,1087,886,88,3,20,22,68,0.8150873965041399,0.08095676172953081,0.0027598896044158236,0.01839926402943882,0.020239190432382703,0.062557497700092
54826,324,262,21,0,13,0,28,0.808641975308642,0.06481481481481481,0,0.040123456790123455,0,0.08641975308641975
54827,124,91,9,4,0,3,17,0.7338709677419355,0.07258064516129033,0.03225806451612903,0,0.024193548387096774,0.13709677419354838
54828,255,193,39,1,9,4,9,0.7568627450980392,0.15294117647058825,0.00392156862745098,0.03529411764705882,0.01568627450980392,0.03529411764705882
54829,2409,1937,228,2,84,20,138,0.8040680780406808,0.09464508094645081,8.302200083022001e-4,0.034869240348692404,0.008302200083022002,0.057285180572851806
54830,963,776,94,3,10,10,70,0.8058151609553479,0.0976116303219107,0.003115264797507788,0.010384215991692628,0.010384215991692628,0.07268951194184839
54832,205,149,21,0,15,0,20,0.7268292682926829,0.1024390243902439,0,0.07317073170731707,0,0.0975609756097561
54835,438,342,66,1,12,5,12,0.7808219178082192,0.1506849315068493,0.00228310502283105,0.0273972602739726,0.01141552511415525,0.0273972602739726
54836,514,439,31,0,0,9,35,0.8540856031128404,0.06031128404669261,0,0,0.017509727626459144,0.06809338521400778
54837,1705,1279,186,9,78,29,124,0.7501466275659824,0.10909090909090909,0.005278592375366569,0.04574780058651026,0.017008797653958945,0.07272727272727272
54838,446,354,55,3,23,4,7,0.7937219730941704,0.12331838565022421,0.006726457399103139,0.0515695067264574,0.008968609865470852,0.01569506726457399
54839,73,62,5,0,3,0,3,0.8493150684931506,0.0684931506849315,0,0.0410958904109589,0,0.0410958904109589
54840,1960,1609,193,8,37,16,97,0.8209183673469388,0.09846938775510204,0.004081632653061225,0.018877551020408164,0.00816326530612245,0.049489795918367344
54841,170,147,13,0,0,0,10,0.8647058823529412,0.07647058823529412,0,0,0,0.058823529411764705
54842,82,68,10,0,0,0,4,0.8292682926829268,0.12195121951219512,0,0,0,0.04878048780487805
54843,5107,3895,647,118,172,61,214,0.7626786763266106,0.12668885842960642,0.02310554141374584,0.033679263755629525,0.011944390052868611,0.04190327002153906
54844,75,64,4,0,1,1,5,0.8533333333333334,0.05333333333333334,0,0.013333333333333334,0.013333333333333334,0.06666666666666667
54845,47,41,1,0,0,0,5,0.8723404255319149,0.02127659574468085,0,0,0,0.10638297872340426
54846,221,180,19,0,3,0,19,0.8144796380090498,0.08597285067873303,0,0.013574660633484163,0,0.08597285067873303
54847,923,782,50,12,29,5,45,0.847237269772481,0.05417118093174431,0.013001083423618635,0.0314192849404117,0.005417118093174431,0.04875406283856988
54848,2447,1995,234,11,104,11,92,0.8152840212505108,0.09562729873314263,0.004495300367797303,0.0425010216591745,0.004495300367797303,0.03759705762157744
54849,818,681,77,0,15,18,27,0.8325183374083129,0.0941320293398533,0,0.018337408312958436,0.022004889975550123,0.03300733496332518
54850,101,83,0,0,0,0,18,0.8217821782178217,0,0,0,0,0.1782178217821782
54853,1872,1468,227,5,58,33,81,0.7841880341880342,0.12126068376068376,0.002670940170940171,0.030982905982905984,0.017628205128205128,0.04326923076923077
54854,525,424,43,0,18,3,37,0.8076190476190476,0.08190476190476191,0,0.03428571428571429,0.005714285714285714,0.07047619047619047
54855,349,269,60,2,6,0,12,0.7707736389684814,0.17191977077363896,0.0057306590257879654,0.017191977077363897,0,0.034383954154727794
54856,745,587,63,0,23,14,58,0.7879194630872484,0.08456375838926175,0,0.03087248322147651,0.01879194630872483,0.07785234899328859
54857,14,14,0,0,0,0,0,1,0,0,0,0,0
54858,817,613,112,10,9,25,48,0.7503059975520195,0.13708690330477355,0.012239902080783354,0.011015911872705019,0.030599755201958383,0.0587515299877601
54859,661,540,47,3,24,13,34,0.8169440242057489,0.07110438729198185,0.0045385779122541605,0.036308623298033284,0.019667170953101363,0.05143721633888049
54861,70,21,35,4,6,0,4,0.3,0.5,0.05714285714285714,0.08571428571428572,0,0.05714285714285714
54862,70,54,11,0,1,1,3,0.7714285714285715,0.15714285714285714,0,0.014285714285714285,0.014285714285714285,0.04285714285714286
54864,604,490,83,3,3,0,25,0.8112582781456954,0.13741721854304637,0.004966887417218543,0.004966887417218543,0,0.041390728476821195
54865,206,151,22,0,10,6,17,0.7330097087378641,0.10679611650485436,0,0.04854368932038835,0.02912621359223301,0.0825242718446602
54867,224,111,90,3,4,2,14,0.4955357142857143,0.4017857142857143,0.013392857142857142,0.017857142857142856,0.008928571428571428,0.0625
54868,7713,6185,654,35,198,183,458,0.8018929080772721,0.08479190976273823,0.004537793335926358,0.025670945157526253,0.023726176584986387,0.05938026708155063
54870,743,561,69,2,31,11,69,0.7550471063257066,0.09286675639300135,0.0026917900403768506,0.04172274562584118,0.014804845222072678,0.09286675639300135
54871,1231,956,129,0,50,15,81,0.776604386677498,0.10479285134037368,0,0.04061738424045491,0.012185215272136474,0.06580016246953696
54872,1240,971,113,2,23,18,113,0.7830645161290323,0.09112903225806451,0.0016129032258064516,0.018548387096774192,0.014516129032258065,0.09112903225806451
54873,1116,916,126,0,9,6,59,0.8207885304659498,0.11290322580645161,0,0.008064516129032258,0.005376344086021506,0.0528673835125448
54874,1912,1633,115,13,31,18,102,0.8540794979079498,0.06014644351464435,0.006799163179916318,0.016213389121338913,0.009414225941422594,0.053347280334728034
54875,501,418,36,0,9,0,38,0.8343313373253493,0.0718562874251497,0,0.017964071856287425,0,0.07584830339321358
54876,603,432,77,5,33,3,53,0.7164179104477612,0.12769485903814262,0.008291873963515755,0.05472636815920398,0.004975124378109453,0.087893864013267
54880,15314,11909,1497,257,704,291,656,0.7776544338513778,0.09775368943450438,0.016782029515476034,0.045971006921770925,0.019002220190675198,0.04283662008619564
54888,561,443,52,13,14,13,26,0.7896613190730838,0.09269162210338681,0.023172905525846704,0.024955436720142603,0.023172905525846704,0.04634581105169341
54889,1180,943,131,11,38,13,44,0.7991525423728814,0.11101694915254237,0.009322033898305085,0.03220338983050847,0.011016949152542373,0.03728813559322034
54891,1535,1180,142,24,46,32,111,0.7687296416938111,0.09250814332247558,0.015635179153094463,0.02996742671009772,0.020846905537459284,0.07231270358306188
54893,1514,1120,225,2,43,12,112,0.7397622192866579,0.14861294583883752,0.001321003963011889,0.028401585204755615,0.007926023778071334,0.07397622192866579
54895,422,315,40,0,23,8,36,0.7464454976303317,0.0947867298578199,0,0.054502369668246446,0.018957345971563982,0.08530805687203792
54896,562,457,35,2,31,7,30,0.8131672597864769,0.06227758007117438,0.0035587188612099642,0.05516014234875445,0.012455516014234875,0.05338078291814947
54901,18706,15125,1273,330,1106,324,548,0.8085640970811504,0.06805303111301186,0.017641398481770557,0.0591254143055704,0.017320645782102,0.02929541323639474
54902,11809,9943,1072,114,210,196,274,0.8419849267507833,0.09077822000169362,0.009653653992717419,0.01778304682868998,0.016597510373443983,0.023202642052671692
54904,11741,10391,776,25,51,71,427,0.8850183118984755,0.06609317775317264,0.0021292905203986034,0.004343752661613151,0.006047185077932033,0.036368282088408144
54909,989,846,54,10,28,7,44,0.8554095045500506,0.054600606673407485,0.010111223458038422,0.028311425682507583,0.007077856420626896,0.044489383215369056
54911,13143,10047,1257,192,951,238,458,0.7644373430723579,0.09564026477973066,0.014608536863729742,0.07235790915316138,0.01810849882066499,0.03484744731035532
54913,11470,10302,384,9,88,119,568,0.8981691368788143,0.03347863993025283,7.846556233653008e-4,0.0076721883173496075,0.010374891020052311,0.04952048823016565
54914,16838,14236,1383,160,279,237,543,0.8454685829670983,0.08213564556360613,0.009502316189571208,0.016569663855564794,0.014075305855802352,0.032248485568357285
