zcta,white,asian,black,latino,other,total,pct_white,pct_asian,pct_black,pct_latino,pct_other
34613,14946,131,312,1521,523,17433,0.8573395284804681,0.007514484024551139,0.017897091722595078,0.087248322147651,0.030000573624734697
34614,6463,0,188,527,59,7237,0.8930496061904104,0,0.025977615033853808,0.0728202293768136,0.008152549398922205
34637,6283,163,604,948,211,8209,0.7653794615665733,0.019856255329516386,0.07357778048483372,0.11548300645632842,0.025703496162748203
34638,16737,1479,1955,5566,775,26512,0.6312990343995172,0.05578605914302957,0.07374019312009655,0.20994266747133375,0.029232045866022932
34639,19609,1230,1288,4620,775,27522,0.7124845578082988,0.0446915195116634,0.046798924496766224,0.16786570743405277,0.028159290749218805
34652,19179,311,477,3124,318,23409,0.8193002691272587,0.013285488487333932,0.020376778162245292,0.13345294544833183,0.013584518774830193
34653,28207,261,1041,5001,505,35015,0.8055690418392117,0.007453948307868057,0.02973011566471512,0.14282450378409253,0.014422390404112523
34654,20155,351,604,1454,457,23021,0.8755049737196473,0.015246948438382346,0.02623691412188871,0.06315972373050693,0.019851439989574737
34655,33621,891,788,3296,789,39385,0.8536498667005205,0.022622825948965343,0.02000761711311413,0.0836866827472388,0.02003300749016123
34661,138,0,0,0,0,138,1,0,0,0,0
34667,29751,220,585,2753,651,33960,0.8760600706713781,0.006478209658421673,0.017226148409893994,0.08106595995288575,0.019169611307420495
34668,37004,750,1554,6824,1177,47309,0.7821767528377265,0.01585322031748716,0.03284787249783339,0.14424316726204317,0.024878987084909848
34669,10742,105,218,1364,323,12752,0.8423776662484316,0.008234002509410289,0.017095357590966122,0.10696361355081556,0.02532936010037641
34677,17184,1093,946,2524,405,22152,0.7757313109425785,0.04934091729866378,0.0427049476345251,0.11394005055976887,0.018282773564463704
34679,103,0,0,0,0,103,1,0,0,0,0
34681,695,0,0,79,1,775,0.896774193548387,0,0,0.10193548387096774,0.0012903225806451613
34683,29323,677,494,2127,541,33162,0.8842349677341536,0.020414932754357396,0.01489656836137748,0.06413967794463543,0.016313853205476146
34684,23862,880,915,2290,837,28784,0.8290022234574764,0.030572540300166758,0.031788493607559754,0.07955808782657031,0.029078654808226793
34685,16102,448,424,1061,864,18899,0.8520027514683317,0.023704957934282237,0.022435049473517116,0.05614053653632467,0.045716704587544316
34688,5864,138,35,407,53,6497,0.9025704171155918,0.021240572571956287,0.005387101739264276,0.06264429736801601,0.008157611205171618
34689,22390,382,1775,2326,623,27496,0.81430026185627,0.013892929880709922,0.06455484434099505,0.08459412278149549,0.02265784114052953
34690,9294,208,343,1883,300,12028,0.7726970402394413,0.017292983039574328,0.028516794146990355,0.15655138011306952,0.02494180246092451
34691,16208,275,1034,2718,238,20473,0.7916768426708347,0.013432325501880525,0.05050554388707078,0.13276022077858643,0.01162506716162751
34695,15072,371,846,1385,422,18096,0.8328912466843501,0.020501768346595933,0.046750663129973474,0.07653625110521663,0.023320070733863836
34698,32851,1010,1424,2315,1309,38909,0.8443033745405947,0.025958004574777045,0.03659821635097278,0.05949780256495926,0.03364260196869619
34705,2099,0,51,447,52,2649,0.7923744809362023,0,0.01925254813137033,0.16874292185730463,0.01963004907512269
34711,39862,2122,5511,11355,1714,60564,0.658179776765075,0.035037315897232676,0.09099465028729939,0.18748761640578562,0.02830064064460736
34714,10254,929,2153,8073,334,21743,0.47160005519017617,0.04272639470174309,0.09902037437336154,0.3712919100400129,0.015361265694706342
34715,11531,264,1852,3437,864,17948,0.6424671272565188,0.014709159794963227,0.10318698462224203,0.19149765990639625,0.04813906841987965
34731,11069,35,1130,677,307,13218,0.837418671508549,0.002647904372824936,0.08548948403691935,0.05121803601149947,0.023225904070207293
34734,2421,275,558,826,145,4225,0.5730177514792899,0.0650887573964497,0.13207100591715976,0.19550295857988165,0.03431952662721893
34736,11561,505,2510,3187,450,18213,0.6347663756657332,0.02772744742766156,0.13781364959095152,0.17498490089496513,0.02470762642068852
34737,1945,0,13,527,66,2551,0.7624460995687965,0,0.005096040768326146,0.20658565268522147,0.025872206977655823
34739,245,0,36,53,0,334,0.7335329341317365,0,0.10778443113772455,0.15868263473053892,0
34741,10274,1678,3446,29913,609,45920,0.2237369337979094,0.03654181184668989,0.07504355400696865,0.6514155052264808,0.01326219512195122
34743,5706,687,4089,33360,493,44335,0.12870192849892861,0.015495658057967746,0.09222961542799143,0.752452915303936,0.011119882711176272
34744,15620,2641,4388,31580,981,55210,0.2829197609128781,0.047835537040391236,0.07947835537040392,0.5719978264807101,0.017768520195616738
34746,13486,1805,3830,23125,1003,43249,0.3118222386644778,0.04173506901893685,0.08855696085458624,0.5346944438021688,0.023191287659830286
34747,12309,502,1530,4521,551,19413,0.6340596507494978,0.025858960490393035,0.07881316643486323,0.23288518003399783,0.028383042291248134
34748,27284,544,6562,4120,720,39230,0.6954881468264084,0.01386693856742289,0.1672699464695386,0.1050216670915116,0.018353301045118533
34753,2159,17,863,2336,443,5818,0.37108972155379855,0.002921966311447233,0.14833276039876245,0.4015125472671021,0.07614300446888965
34756,2730,13,63,654,244,3704,0.7370410367170627,0.003509719222462203,0.01700863930885529,0.1765658747300216,0.06587473002159827
34758,6052,263,8858,24796,1125,41094,0.14727210785029446,0.006399961064875651,0.21555458217744683,0.6033970895994549,0.027376259307928166
34759,8971,1108,7548,20781,1442,39850,0.22511919698870766,0.02780426599749059,0.1894102885821832,0.5214805520702634,0.03618569636135508
34760,398,3,338,123,12,874,0.45537757437070936,0.003432494279176201,0.38672768878718533,0.14073226544622425,0.013729977116704805
34761,22012,2184,8734,11201,1508,45639,0.482306799009619,0.04785380924209558,0.1913714147987467,0.2454260610442823,0.03304191590525647
34762,424,0,60,0,0,484,0.8760330578512396,0,0.12396694214876033,0,0
34769,14597,284,1064,7880,1193,25018,0.5834599088656167,0.011351826684786953,0.042529378847229994,0.31497321928211686,0.04768566632024942
34771,12132,303,482,4104,330,17351,0.6992104201486946,0.017462970433980752,0.0277793787101608,0.23652815399688779,0.019019076710276066
34772,15597,387,2531,11692,539,30746,0.5072855005529174,0.012587003187406492,0.08231965133675925,0.38027710921745916,0.01753073570545762
34773,3072,98,72,463,66,3771,0.8146380270485283,0.025987801644126226,0.01909307875894988,0.12277910368602493,0.017501988862370723
34785,25174,240,5802,3188,529,34933,0.7206366472962529,0.0068702945638794265,0.16608937108178512,0.09126041279019838,0.015143274267884236
34786,27781,2690,3538,8243,1206,43458,0.639260895577339,0.061898844861705556,0.0814119379630908,0.18967738966358322,0.027750931934281374
34787,34095,4160,8923,15061,2484,64723,0.5267833691268946,0.06427390572130463,0.13786443768057724,0.23269934953571372,0.03837893793550979
34788,15415,78,228,985,180,16886,0.9128864147814758,0.004619211180859884,0.01350230960559043,0.058332346322397255,0.010659718109676655
34797,718,15,163,169,19,1084,0.6623616236162362,0.013837638376383764,0.1503690036900369,0.1559040590405904,0.017527675276752766
34945,3445,52,703,699,120,5019,0.6863917114963141,0.010360629607491532,0.14006774257820284,0.13927077106993424,0.023909145248057383
34946,1984,5,3494,385,82,5950,0.3334453781512605,8.403361344537816e-4,0.5872268907563025,0.06470588235294118,0.013781512605042017
34947,3354,133,7232,2159,310,13188,0.2543221110100091,0.010084925690021231,0.5483773127085229,0.16370943281771308,0.023506217773733698
34949,6878,98,34,299,120,7429,0.9258312020460358,0.013191546641539912,0.004576659038901602,0.04024767801857585,0.01615291425494683
34950,4110,6,8125,4557,229,17027,0.2413813355259294,3.523815117166853e-4,0.4771832971163446,0.26763375814882245,0.013449227697186822
34951,12591,308,1399,1283,397,15978,0.7880210289147578,0.019276505194642635,0.08755789210163975,0.08029790962573538,0.024846664163224435
34952,28205,656,3597,6715,890,40063,0.7040161745251229,0.016374210618276215,0.08978359084442004,0.16761101265506828,0.022215011357112548
34953,33369,1495,16297,16941,1583,69685,0.47885484681064794,0.021453684437109852,0.23386668580038747,0.2431082729425271,0.02271651000932769
34956,2488,22,2182,5227,138,10057,0.2473898776971264,0.002187531072884558,0.2169633091379139,0.5197374962712539,0.013721785820821319
34957,20802,233,514,1273,256,23078,0.9013779356963342,0.01009619551087616,0.02227229395961522,0.05516075916457232,0.011092815668602133
34972,9902,206,2849,7319,220,20496,0.4831186572989852,0.010050741608118658,0.13900273224043716,0.35709406713505076,0.010733801717408275
34974,19131,194,523,3088,1227,24163,0.791747713446178,0.008028804370318256,0.021644663328229112,0.1277987004924885,0.05078011836278608
34981,3760,16,539,714,110,5139,0.7316598560031135,0.0031134461957579296,0.10488421871959525,0.1389375364856976,0.021404942595835766
34982,14997,603,3446,6422,513,25981,0.5772295138755245,0.023209268311458375,0.13263538739848352,0.2471806320003079,0.01974519841422578
34983,26231,1050,6802,8063,591,42737,0.6137772890001638,0.024568874745536654,0.15915951049441934,0.1886655591173924,0.013828766642487774
34984,8180,86,3465,3407,525,15663,0.5222498882717231,0.005490646747111026,0.22122198812488028,0.21751899380706122,0.033518483049224286
34986,17604,1136,3616,3238,723,26317,0.6689212296234374,0.043166014363339285,0.13740167952274196,0.12303834023634913,0.02747273625413231
34987,6126,37,982,1447,68,8660,0.7073903002309468,0.004272517321016166,0.11339491916859122,0.16709006928406467,0.007852193995381063
34990,27069,714,213,1733,372,30101,0.8992724494202851,0.023720142187967176,0.0070761768712002925,0.057572838111690644,0.012358393408856848
34994,11878,330,2037,2516,148,16909,0.7024661422910876,0.019516233958247087,0.12046838961499794,0.1487964989059081,0.0087527352297593
34996,9561,65,331,855,307,11119,0.8598794855652486,0.005845849446892706,0.029768864106484397,0.07689540426297328,0.027610396618400937
34997,33263,355,2101,7854,445,44018,0.7556681357626426,0.008064882548048526,0.04773047389704212,0.17842700713344542,0.010109500658821392
35004,9903,111,1540,110,98,11762,0.8419486481890834,0.009437170549226322,0.13093011392620302,0.009352150994728787,0.008331916340758375
35005,4096,0,3195,103,134,7528,0.5441020191285866,0,0.4244155154091392,0.013682252922422955,0.017800212539851222
35006,2811,0,94,0,22,2927,0.9603689784762556,0,0.03211479330372395,0,0.007516228220020499
35007,18891,351,3621,2926,539,26328,0.7175250683682771,0.013331814038286234,0.1375341841385597,0.11113643269522941,0.020472500759647523
35010,12789,135,6603,845,253,20625,0.6200727272727272,0.006545454545454545,0.32014545454545457,0.04096969696969697,0.012266666666666667
35013,0,0,0,40,0,40,0,0,0,1,0
35014,2638,0,2084,19,39,4780,0.5518828451882846,0,0.43598326359832634,0.0039748953974895395,0.008158995815899581
35016,15352,187,66,273,234,16112,0.9528301886792453,0.011606256206554122,0.004096325719960278,0.016943892750744788,0.01452333664349553
35019,1902,0,0,65,24,1991,0.9552988448016072,0,0,0.03264691109994977,0.012054244098442994
35020,4549,15,19394,1585,802,26345,0.1726703359271209,5.693680015183147e-4,0.736154868096413,0.06016321882710192,0.03044220914784589
35022,10837,408,8145,544,337,20271,0.5346060875141828,0.02012727541808495,0.40180553500073996,0.026836367224113266,0.01662473484287899
35023,16126,70,7481,371,245,24293,0.6638126209196065,0.002881488494628082,0.3079487918330383,0.015271889021528836,0.010085209731198287
35031,7144,26,20,779,91,8060,0.8863523573200992,0.0032258064516129032,0.0024813895781637717,0.09665012406947891,0.01129032258064516
35032,31,0,9,0,4,44,0.7045454545454546,0,0.20454545454545456,0,0.09090909090909091
35033,2975,22,28,39,43,3107,0.9575152880592211,0.007080785323463148,0.009011908593498551,0.012552301255230125,0.013839716768587062
35034,2217,0,3550,222,41,6030,0.36766169154228856,0,0.5887230514096186,0.03681592039800995,0.0067993366500829185
35035,967,0,212,0,0,1179,0.820186598812553,0,0.179813401187447,0,0
35036,110,3,254,0,0,367,0.2997275204359673,0.008174386920980926,0.6920980926430518,0,0
35040,11713,158,4345,630,295,17141,0.6833323610057757,0.009217665247068432,0.2534857942943819,0.036753981681348816,0.017210197771425236
35042,5059,37,704,86,75,5961,0.8486831068612649,0.0062070122462674045,0.11810098976681765,0.014427109545378292,0.012581781580271767
35043,10234,228,635,197,167,11461,0.8929412791204956,0.01989355204606928,0.05540528749672803,0.017188726987173893,0.0145711543495332
35044,4869,27,2137,194,124,7351,0.6623588627397633,0.0036729696639912937,0.29070874710923683,0.02639096721534485,0.016868453271663718
35045,11622,182,2049,605,320,14778,0.7864393016646366,0.01231560427662742,0.13865205034510758,0.04093923399648126,0.021653809717147112
35046,4479,0,8,108,46,4641,0.9650937297996122,0,0.0017237664296487825,0.023270846800258566,0.0099116569704805
35049,2896,6,3,448,13,3366,0.8603683897801545,0.0017825311942959,8.9126559714795e-4,0.13309566250742721,0.0038621509209744503
35051,6877,0,1533,379,211,9000,0.7641111111111111,0,0.17033333333333334,0.04211111111111111,0.023444444444444445
35052,214,0,61,0,0,275,0.7781818181818182,0,0.22181818181818183,0,0
35053,2418,0,0,32,69,2519,0.9599047240968638,0,0,0.012703453751488685,0.02739182215164748
35054,3504,11,76,107,79,3777,0.9277204130262113,0.0029123643102991793,0.020121789780248873,0.02832936192745565,0.020916070955785016
35055,18183,118,220,1778,585,20884,0.8706665389772075,0.0056502585711549515,0.01053438038689906,0.08513694694502968,0.028011875119708866
35057,13030,103,37,135,237,13542,0.9621916998966179,0.007605966622360065,0.00273224043715847,0.009968985378821444,0.017501107665042093
35058,8578,37,11,411,197,9234,0.9289581979640459,0.004006930907515703,0.0011912497292614252,0.044509421702404156,0.021334199696772797
35060,187,0,107,0,38,332,0.5632530120481928,0,0.32228915662650603,0,0.1144578313253012
35061,86,0,1126,0,0,1212,0.07095709570957096,0,0.929042904290429,0,0
35062,7110,17,286,0,218,7631,0.9317258550648669,0.0022277552090158564,0.03747870528109029,0,0.028567684445026865
35063,3494,0,0,0,177,3671,0.9517842549713974,0,0,0,0.04821574502860256
35064,527,0,10375,120,149,11171,0.04717572285381792,0,0.9287440694655805,0.010742100080565751,0.013338107600035808
35068,5105,358,1454,806,349,8072,0.6324331020812686,0.04435084241823588,0.18012884043607533,0.09985133795837463,0.04323587710604559
35070,258,0,0,0,0,258,1,0,0,0,0
35071,13403,305,1781,366,326,16181,0.8283171621037019,0.018849267659600766,0.11006736295655398,0.02261912119152092,0.020147086088622458
35072,2919,13,1918,30,21,4901,0.5955927361762906,0.002652519893899204,0.39134870434605185,0.006121199755152009,0.004284839828606407
35073,1609,0,584,0,203,2396,0.6715358931552587,0,0.24373956594323873,0,0.0847245409015025
35074,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
35077,12225,0,647,423,252,13547,0.9024138185576143,0,0.047759651583376396,0.03122462537831254,0.018601904480696832
35078,1397,0,469,3,50,1919,0.7279833246482543,0,0.2443981240229286,0.001563314226159458,0.026055237102657634
35079,8968,28,32,123,116,9267,0.967734973562102,0.0030214740476961262,0.003453113197367001,0.013272903852379411,0.012517535340455379
35080,14184,325,1998,539,843,17889,0.7928894851584772,0.018167589021186203,0.11168874727486165,0.03013024763821343,0.04712393090726145
35082,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
35083,3234,0,4,42,73,3353,0.964509394572025,0,0.0011929615269907546,0.012526096033402923,0.02177154786758127
35085,6797,0,712,1416,191,9116,0.7456121105748135,0,0.07810443176831944,0.1553312856516016,0.020952172005265467
35087,2186,0,18,35,14,2253,0.9702618730581447,0,0.007989347536617843,0.015534842432312472,0.006213936972924989
35089,879,0,1155,0,0,2034,0.43215339233038347,0,0.5678466076696165,0,0
35091,2780,10,178,0,104,3072,0.9049479166666666,0.0032552083333333335,0.057942708333333336,0,0.033854166666666664
35094,11325,32,2072,772,237,14438,0.7843884194486771,0.0022163734589278295,0.14351018146557695,0.05347000969663388,0.016415015930184237
35096,5163,163,1945,56,283,7610,0.6784494086727989,0.021419185282522995,0.2555847568988173,0.007358738501971091,0.03718791064388962
35097,1977,0,14,8,5,2004,0.9865269461077845,0,0.006986027944111776,0.003992015968063872,0.00249500998003992
35098,950,0,0,110,8,1068,0.8895131086142322,0,0,0.10299625468164794,0.00749063670411985
35111,13892,144,2592,173,92,16893,0.8223524536790386,0.008524240809802876,0.15343633457645178,0.0102409281951104,0.0054460427395962826
35112,46,0,234,0,0,280,0.16428571428571428,0,0.8357142857142857,0,0
35114,6068,92,1189,650,625,8624,0.7036178107606679,0.010667903525046383,0.13787105751391465,0.07537105751391465,0.0724721706864564
35115,10807,54,2258,1488,498,15105,0.7154584574644157,0.0035749751737835156,0.1494869248593181,0.09851042701092354,0.03296921549155909
35116,4072,41,126,83,50,4372,0.9313815187557182,0.009377859103385178,0.028819762122598354,0.01898444647758463,0.011436413540713633
35117,5104,8,41,46,36,5235,0.9749761222540592,0.0015281757402101242,0.007831900668576886,0.008787010506208214,0.006876790830945559
35118,2551,9,319,64,97,3040,0.8391447368421052,0.0029605263157894738,0.10493421052631578,0.021052631578947368,0.03190789473684211
35119,0,0,259,0,0,259,0,0,1,0,0
35120,11299,72,1662,736,286,14055,0.8039131981501245,0.005122732123799359,0.11824973319103523,0.052365706154393454,0.020348630380647457
35121,11873,35,544,2577,397,15426,0.769674575392195,0.002268896667963179,0.03526513678205627,0.16705562038117464,0.025735770776610916
35124,18215,646,2030,3173,374,24438,0.7453555937474425,0.026434241754644407,0.0830673541206318,0.129838775677224,0.015304034700057288
35125,10196,21,697,6,21,10941,0.9319075038844713,0.0019193857965451055,0.0637053285805685,5.483959418700301e-4,0.0019193857965451055
35126,16051,34,4124,354,262,20825,0.7707563025210084,0.0016326530612244899,0.198031212484994,0.016998799519807924,0.012581032412965185
35127,3945,9,6084,48,99,10185,0.3873343151693667,8.836524300441826e-4,0.5973490427098674,0.00471281296023564,0.009720176730486009
35128,9251,298,900,130,72,10651,0.868556943010046,0.027978593559290207,0.08449910806497042,0.012205426720495727,0.006759928645197634
35130,2612,0,254,0,26,2892,0.9031811894882434,0,0.08782849239280774,0,0.008990318118948824
35131,4000,3,258,8,63,4332,0.9233610341643582,6.925207756232687e-4,0.05955678670360111,0.0018467220683287165,0.014542936288088643
35133,3536,51,21,0,82,3690,0.9582655826558265,0.013821138211382113,0.005691056910569106,0,0.022222222222222223
35135,1571,140,252,84,81,2128,0.7382518796992481,0.06578947368421052,0.11842105263157894,0.039473684210526314,0.03806390977443609
35136,1699,0,345,24,8,2076,0.8184007707129094,0,0.16618497109826588,0.011560693641618497,0.0038535645472061657
35139,137,0,0,0,33,170,0.8058823529411765,0,0,0,0.19411764705882353
35143,2725,12,327,88,31,3183,0.8561105874960729,0.003770028275212064,0.10273327049952875,0.027646874018221804,0.0097392397109645
35146,10327,0,893,328,322,11870,0.8700084245998315,0,0.07523167649536647,0.02763268744734625,0.02712721145745577
35147,5258,62,448,164,162,6094,0.8628158844765343,0.01017394158188382,0.0735149327207089,0.026911716442402363,0.026583524778470626
35148,2122,0,278,15,29,2444,0.8682487725040916,0,0.11374795417348608,0.0061374795417348605,0.011865793780687398
35149,187,0,226,0,0,413,0.45278450363196127,0,0.5472154963680388,0,0
35150,11404,0,5347,450,247,17448,0.6535992663915635,0,0.3064534617148097,0.02579092159559835,0.014156350298028428
35151,6401,0,980,6,129,7516,0.8516498137307078,0,0.1303885045236828,7.982969664715274e-4,0.017163384779137838
35160,14087,23,11028,725,449,26312,0.5353830951657038,8.741258741258741e-4,0.4191243539069626,0.027553967771359076,0.017064457281848588
35171,3101,8,244,280,46,3679,0.8428920902419136,0.0021745039412883935,0.066322370209296,0.07610763794509377,0.012503397662408263
35172,2848,2,65,210,52,3177,0.8964431853950268,6.295247088448222e-4,0.02045955303745672,0.06610009442870633,0.016367642429965377
35173,23532,343,1924,645,927,27371,0.8597420627671624,0.012531511453728399,0.07029337620108875,0.023565087136019874,0.03386796244200066
35175,5438,0,2,67,207,5714,0.9516975848792439,0,0.00035001750087504374,0.011725586279313966,0.03622681134056703
35176,902,0,0,0,0,902,1,0,0,0,0
35178,2807,23,918,6,60,3814,0.7359727320398531,0.006030414263240692,0.24069218668065023,0.0015731515469323545,0.015731515469323543
35179,8256,6,0,489,178,8929,0.924627617874342,6.719677455482136e-4,0,0.05476537126217942,0.01993504311793034
35180,12699,51,917,135,290,14092,0.9011495884189611,0.003619074652284984,0.0650723814930457,0.009579903491342606,0.020579051944365597
35183,1048,0,14,0,0,1062,0.9868173258003766,0,0.013182674199623353,0,0
35184,4019,0,285,38,14,4356,0.9226354453627181,0,0.06542699724517906,0.008723599632690543,0.0032139577594123047
35186,4500,0,341,147,104,5092,0.8837391987431265,0,0.06696779261586802,0.028868813825608797,0.0204241948153967
35187,5,0,0,0,0,5,1,0,0,0,0
35188,3702,0,64,201,34,4001,0.9252686828292926,0,0.015996000999750064,0.05023744063984004,0.00849787553111722
35203,1156,0,1732,42,66,2996,0.38584779706275035,0,0.5781041388518025,0.014018691588785047,0.022029372496662217
35204,223,0,8633,461,82,9399,0.023725928290243642,0,0.9185019682944994,0.049047771039472284,0.008724332375784658
35205,11611,686,5979,1328,505,20109,0.5774031528171466,0.03411407827340992,0.29732955393107563,0.0660400815555224,0.02511313342284549
35206,4541,77,11459,1065,208,17350,0.26172910662824206,0.0044380403458213254,0.6604610951008646,0.06138328530259366,0.011988472622478387
35207,398,0,8424,239,41,9102,0.043726653482751045,0,0.9255108767303889,0.026257965282355526,0.0045045045045045045
35208,376,25,12851,418,194,13864,0.027120600115406807,0.0018032313906520484,0.926933064050779,0.03015002885170225,0.013993075591459896
35209,18887,726,6379,1285,491,27768,0.6801714203399597,0.026145203111495246,0.22972486315182944,0.04627628925381734,0.0176822241428983
35210,7314,81,4761,924,404,13484,0.5424206466923761,0.006007119549095224,0.3530851379412637,0.0685256600415307,0.029961435775734204
35211,2193,321,21210,344,526,24594,0.08916808977799463,0.013051963893632593,0.8624054647474994,0.013987151337724648,0.021387330243148737
35212,2394,42,8463,698,299,11896,0.20124411566913247,0.0035305985205110963,0.7114156018829859,0.05867518493611298,0.025134498991257567
35213,12734,40,403,272,67,13516,0.9421426457531814,0.002959455460195324,0.02981651376146789,0.020124297129328204,0.0049570878958271674
35214,3152,83,14479,324,226,18264,0.17257993867717916,0.004544459045116076,0.7927617170389838,0.017739816031537452,0.01237406920718353
35215,9722,57,34841,2568,1295,48483,0.20052389497349588,0.0011756698224119795,0.7186230225027329,0.05296701936761339,0.02671039333374585
35216,23530,1314,8082,3631,989,37546,0.6266979172215416,0.034997070260480476,0.21525595269802375,0.09670803813988174,0.026341021680072445
35217,3663,55,8443,712,413,13286,0.27570374830648803,0.004139695920517839,0.6354809573987656,0.05359024537106729,0.03108535300316122
35218,349,0,6684,60,85,7178,0.048620785734187794,0,0.931178601281694,0.008358874338255782,0.011841738645862358
35221,73,0,4571,159,0,4803,0.015198834062044555,0,0.9516968561315844,0.03310430980637102,0
35222,5702,19,2860,299,153,9033,0.6312410052031441,0.0021033986493966565,0.3166168493302336,0.03310085242997897,0.01693789438724676
35223,10464,361,208,18,200,11251,0.9300506621633633,0.03208603679672918,0.01848724557817083,0.0015998577904186295,0.017776197671318106
35224,1895,19,3192,19,43,5168,0.3666795665634675,0.003676470588235294,0.6176470588235294,0.003676470588235294,0.008320433436532508
35226,28493,1586,3831,881,751,35542,0.8016712621687018,0.04462326261887344,0.10778796916324349,0.024787575263069045,0.021129930786112205
35228,685,6,8995,445,218,10349,0.06618997004541502,5.797661609817374e-4,0.8691661030051213,0.04299932360614552,0.021064837182336458
35229,794,8,290,65,62,1219,0.6513535684987695,0.006562756357670222,0.23789991796554552,0.05332239540607055,0.05086136177194422
35233,952,220,411,49,83,1715,0.5551020408163265,0.1282798833819242,0.23965014577259475,0.02857142857142857,0.04839650145772595
35234,546,5,4791,84,24,5450,0.10018348623853211,9.174311926605505e-4,0.8790825688073395,0.015412844036697248,0.004403669724770643
35235,7666,132,11471,1357,300,20926,0.3663385262353054,0.006307942272770716,0.5481697409920673,0.06484755806174138,0.014336232438115264
35242,45279,2132,4384,2389,938,55122,0.8214324589093284,0.03867784187801604,0.07953267297993541,0.04334022713254236,0.01701679910017779
35243,15735,451,593,367,113,17259,0.9116982443942291,0.026131293817718292,0.03435888521930587,0.021264267918187613,0.006547308650559128
35244,21679,2278,5791,1606,576,31930,0.6789539617914188,0.0713435640463514,0.18136548700281865,0.05029752583777012,0.01803946132164109
35254,745,48,686,53,42,1574,0.4733163913595934,0.030495552731893267,0.4358322744599746,0.033672172808132145,0.026683608640406607
35401,16296,766,18557,771,804,37194,0.4381351830940474,0.020594719578426627,0.49892455772436417,0.02072914986288111,0.02161638974028069
35404,10408,696,8992,2440,247,22783,0.45683184830794893,0.03054909362243778,0.39468024404160995,0.10709739718210946,0.010841416845893868
35405,20384,639,23199,944,307,45473,0.44826600400237504,0.01405229476832406,0.5101708706265257,0.020759571613924745,0.006751258988850527
35406,14407,861,1347,522,53,17190,0.8381035485747528,0.05008726003490401,0.07835951134380453,0.030366492146596858,0.0030831878999418266
35441,597,0,492,0,0,1089,0.5482093663911846,0,0.45179063360881544,0,0
35442,1542,11,4010,611,63,6237,0.24723424723424722,0.001763668430335097,0.6429373096039763,0.0979637646304313,0.010101010101010102
35443,60,0,1940,137,20,2157,0.027816411682892908,0,0.8993973110802039,0.06351414000927214,0.00927213722763097
35444,3684,0,222,45,11,3962,0.9298334174659263,0,0.05603230691569914,0.011357900050479555,0.0027763755678950025
35446,1706,0,208,84,83,2081,0.8197981739548295,0,0.0999519461797213,0.040365209034118214,0.03988467083133109
35447,1278,2,1518,61,39,2898,0.4409937888198758,6.901311249137336e-4,0.5238095238095238,0.021048999309868876,0.013457556935817806
35452,2479,0,125,291,166,3061,0.8098660568441686,0,0.04083632799738648,0.09506697157791572,0.05423064358052924
35453,8155,0,1736,659,313,10863,0.750713430912271,0,0.15980852434870663,0.06066464144343183,0.028813403295590536
35456,2793,0,584,21,63,3461,0.8069921987864779,0,0.16873735914475585,0.006067610517191563,0.018202831551574688
35457,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
35458,595,0,0,0,0,595,1,0,0,0,0
35459,426,0,866,12,0,1304,0.3266871165644172,0,0.6641104294478528,0.009202453987730062,0
35460,43,0,821,0,0,864,0.04976851851851852,0,0.9502314814814815,0,0
35461,1606,0,496,11,7,2120,0.7575471698113208,0,0.2339622641509434,0.005188679245283019,0.0033018867924528303
35462,888,0,3326,3,41,4258,0.20854861437294506,0,0.7811178957256928,7.045561296383278e-4,0.009628933771723814
35463,1213,0,581,0,0,1794,0.6761426978818283,0,0.3238573021181717,0,0
35464,61,0,619,0,10,690,0.08840579710144927,0,0.8971014492753623,0,0.014492753623188406
35466,4579,0,850,0,138,5567,0.8225255972696246,0,0.15268546793605173,0,0.024788934794323692
35469,53,0,113,0,22,188,0.28191489361702127,0,0.601063829787234,0,0.11702127659574468
35470,1708,338,2622,0,8,4676,0.3652694610778443,0.07228400342172797,0.5607356715141146,0,0.001710863986313088
35473,12452,91,2976,730,56,16305,0.7636921189819074,0.005581110088929776,0.18252069917203312,0.044771542471634465,0.0034345292854952468
35474,3863,35,2331,64,161,6454,0.5985435388906105,0.005422993492407809,0.3611713665943601,0.009916330957545709,0.024945770065075923
35475,14220,126,787,286,164,15583,0.91253288840403,0.008085734454212925,0.0505037540909966,0.018353333761149972,0.010524289289610474
35476,3464,22,3515,394,78,7473,0.46353539408537403,0.0029439314866854006,0.4703599625317811,0.052723136625184,0.010437575270975512
35477,0,0,171,0,0,171,0,0,1,0,0
35480,1000,0,324,6,0,1330,0.7518796992481203,0,0.24360902255639097,0.004511278195488722,0
35481,2121,0,1266,249,33,3669,0.5780866721177432,0,0.34505314799672937,0.0678659035159444,0.008994276369582993
35490,3639,0,325,123,119,4206,0.8651925820256776,0,0.07727056585829767,0.029243937232524966,0.028292914883499762
35501,7172,22,1511,690,249,9644,0.7436748237245956,0.0022812111157196184,0.15667772708419742,0.0715470759021153,0.025819162173372046
35503,8640,9,132,7,286,9074,0.9521710381309235,9.918448313863788e-4,0.01454705752700022,7.714348688560723e-4,0.03151862464183381
