statefp,placefp,place,totalpop,black,blackpct
06,34302,"Home Gardens CDP, California",11997.0,267.0,0.022255563890972743
06,39598,"Lakeland Village CDP, California",13343.0,265.0,0.019860601064228434
06,54232,"Orinda city, California",19248.0,264.0,0.01371571072319202
06,71106,"Shafter city, California",18433.0,262.0,0.014213638582976184
06,41194,"Lenwood CDP, California",4255.0,260.0,0.06110458284371328
06,51476,"Nipomo CDP, California",16706.0,258.0,0.015443553214413984
06,51140,"Newman city, California",10951.0,258.0,0.0235594922838097
06,25380,"Fountain Valley city, California",56640.0,256.0,0.004519774011299435
06,02168,"Angwin CDP, California",3463.0,249.0,0.07190297429974012
06,52760,"Oak Hills CDP, California",10541.0,248.0,0.02352717958447965
06,08310,"Brisbane city, California",4642.0,248.0,0.05342524773804395
06,34120,"Hollister city, California",37182.0,242.0,0.0065085256306815125
06,19022,"Desert Palms CDP, California",6949.0,242.0,0.034825154698517775
06,48718,"Montalvin Manor CDP, California",2800.0,242.0,0.08642857142857142
06,42412,"Loma Rica CDP, California",3111.0,241.0,0.07746705239472838
06,83850,"Weed city, California",2707.0,239.0,0.08828961950498707
06,46884,"Mentone CDP, California",10129.0,238.0,0.023496890117484452
06,33364,"Hermosa Beach city, California",19750.0,236.0,0.011949367088607594
06,16090,"Contra Costa Centre CDP, California",6440.0,236.0,0.03664596273291926
06,03064,"Atascadero city, California",29797.0,231.0,0.007752458301171259
06,70266,"Saranap CDP, California",6235.0,230.0,0.03688853247794707
06,07379,"Bonadelle Ranchos-Madera Ranchos CDP, California",8647.0,228.0,0.026367526309702786
06,09598,"Calabasas city, California",24169.0,227.0,0.009392196615499194
06,60928,"Rio del Mar CDP, California",9621.0,223.0,0.023178463777154143
06,02042,"Anderson city, California",10176.0,223.0,0.021914308176100628
06,84921,"West Whittier-Los Nietos CDP, California",27002.0,221.0,0.008184578920079994
06,39122,"Lafayette city, California",25792.0,221.0,0.008568548387096774
06,45246,"Malibu city, California",12871.0,219.0,0.017014994949887344
06,67042,"San Gabriel city, California",40315.0,219.0,0.005432221257596428
06,70280,"Saratoga city, California",31013.0,217.0,0.006997065746622384
06,04996,"Bell Gardens city, California",42845.0,216.0,0.0050414284047146695
06,34281,"Home Garden CDP, California",1881.0,215.0,0.11430090377458799
06,41558,"Lincoln Village CDP, California",4931.0,213.0,0.04319610626647739
06,81638,"Valinda CDP, California",25080.0,213.0,0.008492822966507177
06,58870,"Prunedale CDP, California",20928.0,211.0,0.010082186544342508
06,45050,"Madera Acres CDP, California",9947.0,208.0,0.02091082738514125
06,86076,"Winton CDP, California",11487.0,204.0,0.017759206059023244
06,02924,"Arvin city, California",20826.0,204.0,0.00979544799769519
06,21096,"East San Gabriel CDP, California",15832.0,202.0,0.012758969176351692
06,39178,"Laguna Beach city, California",23224.0,201.0,0.008654839820874958
06,16560,"Cotati city, California",7448.0,200.0,0.02685284640171858
06,23616,"Farmersville city, California",10738.0,198.0,0.018439187930713353
06,72954,"South Dos Palos CDP, California",2201.0,197.0,0.08950477055883689
06,30693,"Granite Bay CDP, California",22479.0,196.0,0.008719249076916232
06,52379,"North Tustin CDP, California",25364.0,195.0,0.007688061819902224
06,78148,"Temple City city, California",36214.0,195.0,0.005384657867123212
06,40438,"Larkspur city, California",12367.0,195.0,0.015767769062828497
06,48914,"Monterey Park city, California",61056.0,195.0,0.003193789308176101
06,83668,"Watsonville city, California",53452.0,194.0,0.0036294245304198157
06,54848,"Pacific Grove city, California",15617.0,191.0,0.012230261894089774
06,78596,"Thousand Palms CDP, California",7356.0,187.0,0.02542142468733007
06,14974,"Commerce city, California",12998.0,187.0,0.014386828742883521
06,56938,"Piedmont city, California",11296.0,185.0,0.016377478753541078
06,70364,"Sausalito city, California",7147.0,184.0,0.02574506786064083
06,61068,"Riverbank city, California",24047.0,183.0,0.007610096893583399
06,14260,"Coachella city, California",44382.0,182.0,0.004100761570005858
06,21600,"Edwards AFB CDP, California",2410.0,180.0,0.07468879668049792
06,46520,"Meadowbrook CDP, California",2656.0,180.0,0.0677710843373494
06,81134,"Ukiah city, California",15917.0,178.0,0.011183011874096878
06,82086,"Vandenberg Village CDP, California",7541.0,177.0,0.023471688105025857
06,07568,"Boron CDP, California",2406.0,177.0,0.07356608478802992
06,82815,"Vincent CDP, California",17485.0,177.0,0.010122962539319416
06,68224,"San Marino city, California",13331.0,174.0,0.013052284149726203
06,85208,"Whitewater CDP, California",989.0,174.0,0.17593528816986856
06,64294,"Salton City CDP, California",5487.0,170.0,0.030982321851649352
06,75994,"Sunnyside CDP, California",4454.0,170.0,0.03816793893129771
06,45400,"Manhattan Beach city, California",35698.0,165.0,0.004622107681102583
06,02700,"Armona CDP, California",3730.0,165.0,0.04423592493297587
06,06028,"Bermuda Dunes CDP, California",7243.0,164.0,0.022642551428965898
06,52694,"Oakdale city, California",22256.0,163.0,0.007323867721063982
06,53505,"Old Fig Garden CDP, California",5522.0,161.0,0.029156102861282143
06,23210,"Fairmead CDP, California",2005.0,161.0,0.08029925187032419
06,62644,"Rolling Hills Estates city, California",8229.0,160.0,0.019443431765706648
06,41922,"Live Oak CDP, California",17213.0,159.0,0.009237204438505781
06,81302,"University of California-Davis CDP, California",7221.0,159.0,0.02201911092646448
06,53116,"Oak Park CDP, California",14440.0,159.0,0.011011080332409972
06,33798,"Hillsborough town, California",11436.0,159.0,0.013903462749213011
06,01192,"Alpine CDP, California",14795.0,158.0,0.010679283541737073
06,51294,"Nice CDP, California",2496.0,154.0,0.06169871794871795
06,32340,"Hartley CDP, California",2807.0,152.0,0.054150338439615246
06,62868,"Roseland CDP, California",5717.0,149.0,0.026062620255378696
06,71225,"Shasta Lake city, California",10125.0,148.0,0.014617283950617285
06,77805,"Tamalpais-Homestead Valley CDP, California",10853.0,148.0,0.01363678245646365
06,63316,"Running Springs CDP, California",4427.0,147.0,0.03320533092387622
06,44760,"McClellan Park CDP, California",1060.0,146.0,0.13773584905660377
06,13985,"Clearlake Riviera CDP, California",3616.0,145.0,0.040099557522123894
06,24960,"Forestville CDP, California",3658.0,144.0,0.03936577364680153
06,59080,"Quincy CDP, California",1936.0,143.0,0.07386363636363637
06,30476,"Goshen CDP, California",3561.0,143.0,0.04015725919685482
06,13560,"Citrus CDP, California",11489.0,142.0,0.0123596483593002
06,30994,"Greenfield city, California",17188.0,141.0,0.008203397719339074
06,49362,"Morro Bay city, California",10568.0,140.0,0.013247539742619227
06,85684,"Willows city, California",6055.0,139.0,0.02295623451692816
06,85922,"Windsor town, California",27423.0,137.0,0.004995806439849761
06,08758,"Buellton city, California",5087.0,137.0,0.02693139374877138
06,06928,"Blackhawk CDP, California",9912.0,136.0,0.013720742534301856
06,64210,"Salida CDP, California",14424.0,136.0,0.009428729894620078
06,81967,"Val Verde CDP, California",2928.0,134.0,0.045765027322404374
06,46492,"Maywood city, California",27700.0,132.0,0.004765342960288809
06,57414,"Pismo Beach city, California",8060.0,129.0,0.016004962779156327
06,71806,"Sierra Madre city, California",11061.0,129.0,0.011662598318416057
06,62854,"Rosedale CDP, California",17603.0,127.0,0.007214679316025678
06,00618,"Alamo CDP, California",15521.0,127.0,0.008182462470201662
06,12916,"Cherry Valley CDP, California",7924.0,126.0,0.015901060070671377
06,64140,"St. Helena city, California",6056.0,126.0,0.02080581241743725
06,44826,"McFarland city, California",13930.0,124.0,0.00890165111270639
06,59506,"Rancho Murieta CDP, California",5424.0,123.0,0.02267699115044248
06,22370,"El Rio CDP, California",7229.0,123.0,0.01701480149398257
06,07596,"Borrego Springs CDP, California",2077.0,122.0,0.058738565238324505
06,23000,"Eucalyptus Hills CDP, California",5798.0,122.0,0.02104173853052777
06,17162,"Crestline CDP, California",9581.0,122.0,0.012733535121594823
06,51840,"North Fair Oaks CDP, California",15454.0,121.0,0.007829688106639058
06,59426,"Rancho Calaveras CDP, California",6437.0,120.0,0.0186422246388069
06,16322,"Corning city, California",7550.0,120.0,0.015894039735099338
06,04734,"Bear Valley Springs CDP, California",5389.0,119.0,0.022082018927444796
06,01458,"Alum Rock CDP, California",12128.0,119.0,0.009812005277044854
06,02868,"Arroyo Grande city, California",17971.0,119.0,0.0066217795336931725
06,85880,"Wilton CDP, California",5097.0,118.0,0.023150873062585835
06,47486,"Millbrae city, California",22738.0,117.0,0.005145571290350954
06,65070,"San Carlos city, California",29954.0,116.0,0.0038726046604794016
06,60279,"Reliez Valley CDP, California",3769.0,115.0,0.030512072167683736
06,16462,"Corte Madera town, California",9811.0,115.0,0.01172153705024972
06,59892,"Red Bluff city, California",14111.0,114.0,0.008078803770108426
06,55086,"Palermo CDP, California",5713.0,113.0,0.019779450376334676
06,86230,"Woodbridge CDP, California",3993.0,112.0,0.02804908590032557
06,30345,"Gold River CDP, California",7460.0,110.0,0.014745308310991957
06,44420,"Lucerne Valley CDP, California",5472.0,109.0,0.019919590643274854
06,72674,"Sonora city, California",4824.0,107.0,0.022180762852404643
06,62700,"Rollingwood CDP, California",3477.0,106.0,0.030486051193557663
06,00212,"Acton CDP, California",7278.0,104.0,0.014289640010992031
06,10256,"Cameron Park CDP, California",19706.0,104.0,0.0052775804323556275
06,68308,"San Pasqual CDP, California",1966.0,104.0,0.052899287894201424
06,49651,"Mountain View CDP, California",2398.0,103.0,0.042952460383653045
06,13882,"Clayton city, California",11838.0,102.0,0.008616320324379118
06,70728,"Searles Valley CDP, California",1592.0,101.0,0.06344221105527638
06,09864,"Calimesa city, California",8517.0,101.0,0.011858635669836796
06,48186,"Mission Hills CDP, California",4014.0,101.0,0.025161933233682113
06,25058,"Fort Bragg city, California",7269.0,100.0,0.013757050488375293
06,66004,"San Diego Country Estates CDP, California",10633.0,100.0,0.009404683532399134
06,16580,"Coto de Caza CDP, California",14799.0,100.0,0.006757213325224678
06,61026,"Ripon city, California",15173.0,99.0,0.006524747907467212
06,83612,"Waterford city, California",8786.0,98.0,0.01115410880946961
06,43280,"Los Altos city, California",30527.0,97.0,0.003177514986733056
06,55842,"Parkwood CDP, California",2334.0,95.0,0.04070265638389032
06,20984,"East Pasadena CDP, California",6288.0,95.0,0.015108142493638677
06,37554,"Joshua Tree CDP, California",7020.0,94.0,0.01339031339031339
06,23126,"Exeter city, California",10520.0,94.0,0.008935361216730038
06,19052,"Desert View Highlands CDP, California",2514.0,93.0,0.03699284009546539
06,84578,"West Modesto CDP, California",5786.0,93.0,0.016073280331835464
06,19612,"Dos Palos city, California",5186.0,92.0,0.01774006941766294
06,14190,"Cloverdale city, California",8810.0,92.0,0.010442678774120319
06,56140,"Patton Village CDP, California",638.0,92.0,0.14420062695924765
06,55380,"Palos Verdes Estates city, California",13591.0,89.0,0.006548451180928555
06,77595,"Taft Mosswood CDP, California",1064.0,89.0,0.08364661654135339
06,50734,"Needles city, California",4984.0,88.0,0.01765650080256822
06,20228,"Dunnigan CDP, California",1299.0,87.0,0.06697459584295612
06,31540,"Guinda CDP, California",259.0,87.0,0.3359073359073359
06,84606,"Westmorland city, California",2382.0,84.0,0.03526448362720403
06,10928,"Canyon Lake city, California",11043.0,84.0,0.007606628633523499
06,39724,"Lake San Marcos CDP, California",4924.0,82.0,0.016653127538586516
06,64434,"San Anselmo town, California",12619.0,82.0,0.006498137728821618
06,38086,"Kensington CDP, California",5573.0,82.0,0.014713798672169388
06,62896,"Rosemead city, California",54615.0,82.0,0.0015014190240776343
06,38065,"Kennedy CDP, California",3468.0,81.0,0.023356401384083045
06,10301,"Camino Tassajara CDP, California",3717.0,81.0,0.021791767554479417
06,38520,"King City city, California",13721.0,81.0,0.005903359813424678
06,22622,"Empire CDP, California",4177.0,81.0,0.019391908067991383
06,70770,"Sebastopol city, California",7653.0,80.0,0.010453416960669018
06,82744,"Villa Park city, California",5935.0,80.0,0.013479359730412805
06,07498,"Bonsall CDP, California",4341.0,79.0,0.018198571757659526
06,77574,"Taft city, California",9224.0,79.0,0.008564614050303556
06,84536,"West Menlo Park CDP, California",3744.0,79.0,0.021100427350427352
06,02378,"Aptos CDP, California",5775.0,79.0,0.01367965367965368
06,30686,"Grangeville CDP, California",547.0,78.0,0.1425959780621572
06,16714,"Courtland CDP, California",500.0,76.0,0.152
06,63168,"Rouse CDP, California",2044.0,76.0,0.03718199608610567
06,84438,"Westlake Village city, California",8450.0,75.0,0.008875739644970414
06,09710,"Calexico city, California",39953.0,75.0,0.0018772057167171427
06,07652,"Boulder Creek CDP, California",4359.0,74.0,0.016976370727231016
06,07848,"Boyes Hot Springs CDP, California",7332.0,74.0,0.010092744135297326
06,09360,"Cabazon CDP, California",3928.0,74.0,0.01883910386965377
06,06406,"Big Bear City CDP, California",13186.0,74.0,0.0056120127407856815
06,37120,"Jamul CDP, California",5895.0,73.0,0.012383375742154368
06,17274,"Crockett CDP, California",3142.0,72.0,0.022915340547422024
06,42006,"Livingston city, California",13831.0,71.0,0.005133395994505097
06,18856,"Denair CDP, California",4988.0,71.0,0.014234161988773055
06,81736,"Valley Center CDP, California",9842.0,69.0,0.007010770168664905
06,39259,"Laguna Woods city, California",16314.0,69.0,0.004229496138286134
06,55751,"Parksdale CDP, California",3029.0,69.0,0.022779795311984152
06,39444,"Lake Arrowhead CDP, California",10612.0,69.0,0.006502073124764417
06,57825,"Pleasure Point CDP, California",6381.0,68.0,0.010656636890769473
06,38114,"Kentfield CDP, California",6927.0,68.0,0.00981665944853472
06,40426,"Larkfield-Wikiup CDP, California",9184.0,68.0,0.007404181184668989
06,84928,"Westwood CDP, California",1662.0,67.0,0.040312876052948254
06,57540,"Placerville city, California",10681.0,67.0,0.006272820896919764
06,39045,"La Crescenta-Montrose CDP, California",19658.0,66.0,0.0033574117407671176
06,80588,"Truckee town, California",16308.0,65.0,0.003985773853323522
06,64420,"San Andreas CDP, California",3241.0,64.0,0.01974699166923789
06,14946,"Colusa city, California",5938.0,64.0,0.010778039744021556
06,41936,"Live Oak city, California",8537.0,64.0,0.00749677872789036
06,86930,"Yountville city, California",2978.0,64.0,0.021490933512424447
06,25296,"Fortuna city, California",11981.0,63.0,0.005258325682330357
06,78960,"Topanga CDP, California",7705.0,63.0,0.0081765087605451
06,62980,"Ross town, California",2311.0,63.0,0.027260926006057985
06,00535,"Airport CDP, California",1547.0,62.0,0.0400775694893342
06,30987,"Greenfield CDP, California",3405.0,62.0,0.018208516886930984
06,33574,"Highgrove CDP, California",4302.0,61.0,0.014179451417945141
06,18590,"Del Monte Forest CDP, California",4575.0,61.0,0.013333333333333334
06,06434,"Big Bear Lake city, California",5190.0,60.0,0.011560693641618497
06,14736,"Colma town, California",1410.0,60.0,0.0425531914893617
06,63148,"Round Valley CDP, California",484.0,59.0,0.12190082644628099
06,45932,"Mariposa CDP, California",1338.0,59.0,0.044095665171898356
06,14498,"Colfax city, California",2187.0,59.0,0.026977594878829447
06,54764,"Pacheco CDP, California",4334.0,58.0,0.01338255652976465
06,48060,"Miranda CDP, California",710.0,58.0,0.08169014084507042
06,44406,"Lucerne CDP, California",3144.0,57.0,0.01812977099236641
06,28182,"Garden Acres CDP, California",10931.0,57.0,0.005214527490622999
06,70042,"Santa Paula city, California",30344.0,57.0,0.0018784603216451359
06,56476,"Penngrove CDP, California",2922.0,56.0,0.019164955509924708
06,57070,"Pine Canyon CDP, California",1995.0,55.0,0.02756892230576441
06,72506,"Solana Beach city, California",13362.0,55.0,0.004116150276904655
06,41278,"Lewiston CDP, California",1368.0,55.0,0.0402046783625731
06,44910,"McKinleyville CDP, California",16963.0,54.0,0.0031833991628839237
06,36434,"Indian Wells city, California",5267.0,54.0,0.010252515663565597
06,70130,"Santa Rosa Valley CDP, California",3456.0,54.0,0.015625
06,10508,"Campo CDP, California",2971.0,54.0,0.018175698418041064
06,52624,"Nuevo CDP, California",7017.0,53.0,0.007553085364115719
06,70882,"Selma city, California",24537.0,53.0,0.0021600032603822797
06,04576,"Beale AFB CDP, California",992.0,53.0,0.05342741935483871
06,61012,"Ripley CDP, California",493.0,53.0,0.1075050709939148
06,55520,"Paradise town, California",26437.0,53.0,0.0020047660475848244
06,30282,"Golden Hills CDP, California",8889.0,52.0,0.0058499268759140514
06,77588,"Taft Heights CDP, California",2721.0,52.0,0.019110621095185593
06,85894,"Winchester CDP, California",2721.0,52.0,0.019110621095185593
06,36203,"Idyllwild-Pine Cove CDP, California",2590.0,51.0,0.019691119691119693
06,57512,"Pixley CDP, California",4008.0,51.0,0.012724550898203593
06,54388,"Oroville East CDP, California",7349.0,51.0,0.006939719689753708
06,42230,"Lodoga CDP, California",162.0,51.0,0.3148148148148148
06,85586,"Williams city, California",5208.0,50.0,0.009600614439324117
06,08968,"Burbank CDP, California",4939.0,50.0,0.010123506782749545
06,43294,"Los Altos Hills town, California",8490.0,50.0,0.005889281507656066
06,03344,"Avocado Heights CDP, California",16213.0,50.0,0.0030839449824215134
06,11446,"Carpinteria city, California",13593.0,50.0,0.0036783638637534026
06,34928,"Humboldt Hill CDP, California",4217.0,49.0,0.011619634811477354
06,48956,"Monte Sereno city, California",3551.0,49.0,0.01379892987890735
06,19220,"Diamond Springs CDP, California",11717.0,49.0,0.004181957839037296
06,09122,"Burney CDP, California",3676.0,49.0,0.013329706202393906
06,48844,"Montecito CDP, California",8984.0,49.0,0.0054541406945681215
06,36613,"Interlaken CDP, California",6725.0,49.0,0.007286245353159851
06,47374,"Midpines CDP, California",1424.0,49.0,0.03441011235955056
06,21810,"El Cerrito CDP, California",5508.0,48.0,0.008714596949891068
06,06210,"Bethel Island CDP, California",2379.0,48.0,0.0201765447667087
06,45006,"McSwain CDP, California",4363.0,48.0,0.011001604400641761
06,70154,"Santa Venetia CDP, California",4924.0,47.0,0.009545085296506904
06,67056,"Sanger city, California",24883.0,47.0,0.0018888397701241812
06,31470,"Guerneville CDP, California",4570.0,47.0,0.010284463894967177
06,11040,"Capitola city, California",10158.0,46.0,0.004528450482378421
06,19024,"Desert Shores CDP, California",982.0,46.0,0.04684317718940937
06,86034,"Winters city, California",7059.0,46.0,0.0065165037540728145
06,04470,"Bayview CDP (Contra Costa County), California",1771.0,45.0,0.025409373235460192
06,77784,"Talmage CDP, California",1156.0,45.0,0.03892733564013841
06,39885,"Lake Wildwood CDP, California",5315.0,44.0,0.008278457196613359
06,41712,"Lindsay city, California",13167.0,44.0,0.003341687552213868
06,20242,"Dunsmuir city, California",1594.0,43.0,0.026976160602258468
06,21292,"East Whittier CDP, California",10540.0,42.0,0.003984819734345351
06,04478,"Bayview CDP (Humboldt County), California",2466.0,41.0,0.01662611516626115
06,51574,"Nord CDP, California",492.0,41.0,0.08333333333333333
06,11978,"Castroville CDP, California",6689.0,41.0,0.006129466287935416
06,17498,"Cudahy city, California",24146.0,41.0,0.001698003810154891
06,33633,"Highlands-Baywood Park CDP, California",4245.0,41.0,0.009658421672555949
06,19155,"Diablo Grande CDP, California",885.0,40.0,0.04519774011299435
06,56870,"Phoenix Lake CDP, California",4278.0,40.0,0.009350163627863487
06,22524,"Elverta CDP, California",5606.0,40.0,0.007135212272565109
06,83948,"Weldon CDP, California",2185.0,40.0,0.018306636155606407
06,51637,"North Auburn CDP, California",13395.0,40.0,0.0029861888764464353
06,56028,"Pasatiempo CDP, California",778.0,39.0,0.05012853470437018
06,30798,"Grass Valley city, California",12893.0,39.0,0.0030248972310556116
06,39003,"La Cañada Flintridge city, California",20474.0,39.0,0.0019048549379701084
06,46223,"Matheny CDP, California",1221.0,39.0,0.03194103194103194
06,11324,"Carmel Valley Village CDP, California",4011.0,39.0,0.009723261032161555
06,70182,"Santa Ynez CDP, California",4377.0,38.0,0.008681745487777016
06,10032,"Calwa CDP, California",1555.0,38.0,0.024437299035369776
06,86944,"Yreka city, California",7571.0,38.0,0.0050191520274732535
06,04938,"Bell Canyon CDP, California",2150.0,38.0,0.017674418604651163
06,82842,"Vine Hill CDP, California",4108.0,37.0,0.009006815968841285
06,20284,"Dustin Acres CDP, California",679.0,37.0,0.054491899852724596
06,70140,"Santa Susana CDP, California",1042.0,37.0,0.03550863723608445
06,72688,"Soquel CDP, California",11241.0,37.0,0.0032915221065741482
06,12669,"Channel Islands Beach CDP, California",2659.0,37.0,0.013915005641218503
06,22587,"Emerald Lake Hills CDP, California",4648.0,37.0,0.007960413080895009
06,21894,"Eldridge CDP, California",1487.0,36.0,0.0242098184263618
06,33294,"Herald CDP, California",1125.0,36.0,0.032
06,28154,"Garberville CDP, California",979.0,36.0,0.03677221654749745
06,57372,"Piru CDP, California",1808.0,36.0,0.01991150442477876
06,75315,"Strawberry CDP (Marin County), California",5558.0,36.0,0.006477150053976251
06,55058,"Pala CDP, California",977.0,35.0,0.03582395087001024
06,49180,"Morada CDP, California",4478.0,35.0,0.007815989280928986
06,78288,"Terra Bella CDP, California",3110.0,35.0,0.011254019292604502
06,49852,"Mount Shasta city, California",3281.0,35.0,0.010667479427003962
06,71134,"Shandon CDP, California",1219.0,34.0,0.02789171452009844
06,78666,"Tiburon town, California",9205.0,34.0,0.0036936447582835417
06,34540,"Hoopa CDP, California",3393.0,33.0,0.009725906277630416
06,07372,"Bombay Beach CDP, California",341.0,33.0,0.0967741935483871
06,81050,"Twin Lakes CDP, California",5570.0,33.0,0.0059245960502693
06,70028,"Santa Nella CDP, California",1976.0,33.0,0.016700404858299597
06,75714,"Summerland CDP, California",1108.0,33.0,0.029783393501805054
06,25576,"Freedom CDP, California",3183.0,32.0,0.010053408733898837
06,17995,"Daphnedale Park CDP, California",103.0,32.0,0.3106796116504854
06,59248,"Rainbow CDP, California",2041.0,32.0,0.01567858892699657
06,68028,"San Juan Capistrano city, California",35948.0,32.0,0.0008901746967842439
06,10088,"Cambrian Park CDP, California",3098.0,32.0,0.010329244673983214
06,08478,"Brookdale CDP, California",2490.0,32.0,0.01285140562248996
06,20598,"East Foothills CDP, California",6405.0,32.0,0.004996096799375488
06,45680,"March ARB CDP, California",1065.0,32.0,0.03004694835680751
06,20438,"Earlimart CDP, California",8824.0,31.0,0.003513145965548504
06,06798,"Bishop city, California",3802.0,31.0,0.008153603366649132
06,09346,"Byron CDP, California",1480.0,31.0,0.020945945945945947
06,68238,"San Martin CDP, California",7313.0,30.0,0.004102283604539861
06,01010,"Allensworth CDP, California",513.0,30.0,0.05847953216374269
06,71554,"Shingle Springs CDP, California",4100.0,29.0,0.007073170731707317
06,63050,"Rossmoor CDP, California",10920.0,29.0,0.002655677655677656
06,09324,"Butte Valley CDP, California",695.0,29.0,0.041726618705035974
06,86912,"Yosemite Valley CDP, California",996.0,29.0,0.029116465863453816
06,45358,"Mammoth Lakes town, California",8092.0,29.0,0.0035837864557587743
06,44182,"Los Osos CDP, California",15714.0,28.0,0.0017818505791014382
06,31414,"Guadalupe city, California",7313.0,28.0,0.0038287980309038698
06,43140,"Loomis town, California",6727.0,28.0,0.004162330905306972
06,18688,"Del Rey Oaks city, California",1555.0,27.0,0.017363344051446947
06,19416,"Dobbins CDP, California",696.0,27.0,0.03879310344827586
06,78470,"Thermalito CDP, California",6905.0,27.0,0.00391020999275887
06,87090,"Zayante CDP, California",1096.0,27.0,0.024635036496350366
06,46436,"Mayflower Village CDP, California",5828.0,27.0,0.0046328071379547016
06,04926,"Bella Vista CDP, California",2771.0,26.0,0.009382894261999277
06,33532,"Hidden Meadows CDP, California",3382.0,26.0,0.00768775872264932
06,07470,"Bonny Doon CDP, California",3086.0,26.0,0.008425145819831496
06,70644,"Seacliff CDP, California",3231.0,26.0,0.008047044258743422
06,38562,"Kingsburg city, California",11794.0,25.0,0.0021197218924877055
06,10074,"Cambria CDP, California",5934.0,25.0,0.0042130097741826765
06,27080,"Fruitdale CDP, California",888.0,25.0,0.028153153153153154
06,73276,"South San Gabriel CDP, California",8964.0,25.0,0.002788933511825078
06,70588,"Scotts Valley city, California",11892.0,25.0,0.0021022536158762195
06,78336,"Teviston CDP, California",1135.0,25.0,0.022026431718061675
06,30938,"Greenacres CDP, California",5705.0,25.0,0.0043821209465381246
06,40116,"Lanare CDP, California",176.0,25.0,0.14204545454545456
06,41880,"Littlerock CDP, California",1998.0,25.0,0.012512512512512513
06,59896,"Red Corral CDP, California",1850.0,24.0,0.012972972972972972
06,81358,"Upper Lake CDP, California",964.0,24.0,0.024896265560165973
06,47430,"Midway City CDP, California",8819.0,24.0,0.0027213969837850097
06,83108,"Volta CDP, California",231.0,24.0,0.1038961038961039
06,50188,"Myrtletown CDP, California",5145.0,24.0,0.004664723032069971
06,34246,"Holtville city, California",6355.0,24.0,0.0037765538945712038
06,03092,"Atherton town, California",7182.0,23.0,0.0032024505708716233
06,13966,"Clearlake Oaks CDP, California",2275.0,23.0,0.01010989010989011
06,29420,"Geyserville CDP, California",929.0,23.0,0.024757804090419805
06,19455,"Dollar Point CDP, California",963.0,23.0,0.023883696780893044
06,16728,"Covelo CDP, California",1223.0,23.0,0.018806214227309895
06,73178,"South Oroville CDP, California",3062.0,22.0,0.007184846505551927
06,21558,"Edmundson Acres CDP, California",414.0,22.0,0.05314009661835749
06,58380,"Portola Valley town, California",4589.0,22.0,0.004794072782741338
06,48676,"Monson CDP, California",324.0,22.0,0.06790123456790123
06,19584,"Dorris city, California",877.0,22.0,0.02508551881413911
06,84120,"West Bishop CDP, California",2923.0,22.0,0.00752651385562778
06,57582,"Planada CDP, California",4472.0,22.0,0.004919499105545617
06,60706,"Ridgemark CDP, California",3020.0,21.0,0.00695364238410596
06,20270,"Durham CDP, California",5819.0,21.0,0.0036088675030073896
06,32562,"Hayfork CDP, California",2641.0,21.0,0.007951533510034078
06,18506,"Del Mar city, California",4338.0,21.0,0.004840940525587829
06,38024,"Kelly Ridge CDP, California",2540.0,21.0,0.00826771653543307
06,30392,"Gonzales city, California",8462.0,21.0,0.0024816828173008744
06,72996,"South El Monte city, California",20712.0,21.0,0.0010139049826187717
06,06070,"Berry Creek CDP, California",1179.0,21.0,0.017811704834605598
06,24092,"Fillmore city, California",15529.0,20.0,0.001287912937085453
06,77960,"Tarpey Village CDP, California",3200.0,20.0,0.00625
06,07036,"Bloomfield CDP, California",419.0,20.0,0.0477326968973747
06,52715,"Oak Glen CDP, California",439.0,20.0,0.04555808656036447
06,39460,"Lake California CDP, California",2888.0,19.0,0.006578947368421052
06,72184,"Sleepy Hollow CDP, California",2239.0,19.0,0.008485931219294328
06,19318,"Dinuba city, California",23712.0,19.0,0.0008012820512820513
06,42510,"Lompico CDP, California",899.0,19.0,0.021134593993325918
06,31708,"Half Moon Bay city, California",12565.0,19.0,0.0015121368881814564
06,09332,"Buttonwillow CDP, California",1517.0,19.0,0.012524719841793012
06,54008,"Orange Cove city, California",9567.0,19.0,0.0019859935193895684
06,06635,"Big River CDP, California",1031.0,18.0,0.01745877788554801
06,78162,"Templeton CDP, California",7989.0,18.0,0.0022530980097634247
06,38422,"Keyes CDP, California",6237.0,18.0,0.002886002886002886
06,03204,"Auburn city, California",13911.0,18.0,0.0012939400474444684
06,16420,"Coronita CDP, California",2961.0,18.0,0.0060790273556231
06,85600,"Willits city, California",4844.0,17.0,0.003509496284062758
06,86878,"Yosemite Lakes CDP, California",5274.0,17.0,0.003223359878649981
06,17722,"Cutten CDP, California",2907.0,17.0,0.005847953216374269
06,86300,"Woodlake city, California",7631.0,17.0,0.0022277552090158564
06,07274,"Bodfish CDP, California",1593.0,16.0,0.010043942247332079
06,62860,"Rose Hills CDP, California",2817.0,16.0,0.0056798012069577564
06,49446,"Moss Beach CDP, California",3915.0,16.0,0.004086845466155811
06,23168,"Fairfax town, California",7616.0,16.0,0.0021008403361344537
06,07946,"Bradbury city, California",992.0,16.0,0.016129032258064516
06,34904,"Hughson city, California",7295.0,16.0,0.0021932830705962986
06,51820,"North El Monte CDP, California",3832.0,16.0,0.0041753653444676405
06,18464,"Delhi CDP, California",11622.0,15.0,0.0012906556530717604
06,03708,"Ballico CDP, California",383.0,15.0,0.0391644908616188
