community_name,community_type,community_parent,tot_pop_univ,white,black,asn,hisp,oth,pct_tot_pop_univ,pct_white,pct_black,pct_asn,pct_hisp,pct_oth
La Canada Flintridge,City,La Canada Flintridge,20610.44030882532,12032.159428857789,74.8853302356455,5783.356799607229,1970.591510247018,749.4472398776459,1.0,0.5837895381451729,0.0036333687739596643,0.28060326285852394,0.09561132516917736,0.03636250505316643
La Crescenta-Montrose,Unincorporated neighborhood,La Crescenta-Montrose,18938.4149135118,10440.269733500025,125.11466976435445,5236.550387569613,2654.0385311180275,482.44159155978934,1.0,0.5512747387349356,0.006606396065126346,0.27650415367304815,0.14014047866405532,0.02547423286283514
La Habra Heights,City,La Habra Heights,5437.44307126128,2668.942072904493,9.13243164322442,1045.6151847955553,1561.161827780587,152.5915541374205,1.0,0.4908450604312074,0.0016795452427800853,0.19229905878407885,0.28711322717691584,0.028063108365017797
La Mirada,City,La Mirada,49130.00000000004,16818.0,956.0,9745.0,20117.99999999999,1493.0,1.0,0.34231630368410315,0.019458579279462637,0.19835131284347635,0.4094850396906162,0.030388764502340706
La Puente,City,La Puente,40009.992891923626,1362.5133739803591,381.8240197069615,4333.184500053247,33658.190784355895,274.28021382715764,1.0,0.03405432681932304,0.009543216384425703,0.1083025561078752,0.8412446079476835,0.006855292740692377
La Verne,City,La Verne,32178.655172039424,16470.985894601083,1342.9918225177319,2357.240041193555,11068.435514335237,939.0018993917987,1.0,0.5118606046940396,0.041735486313445445,0.07325477179176215,0.3439682440163872,0.02918089318436506
Ladera Heights,Unincorporated neighborhood,Ladera Heights,7352.532489331717,1033.05335021388,5347.644702340253,228.4210633793049,500.28248941527266,243.13088398300687,1.0,0.140503064993294,0.7273201050249706,0.031066991368040378,0.0680422004446993,0.03306763816899575
Lake Balboa,Incorporated neighborhood,Lake Balboa,27484.01186440676,10006.133898305085,1046.3118644067797,2903.0322033898324,12619.579661016944,908.9542372881357,1.0,0.3640710805857115,0.03806983745927604,0.10562621707893424,0.4591607558341933,0.03307210904188552
Lake Hughes,Unincorporated neighborhood,Lake Hughes,659.8673404607944,339.4086287538985,25.702024364282728,46.596248597102544,231.41232328461882,16.74811546089152,1.0,0.5143588838885174,0.03895029013912805,0.07061457014157384,0.350695221744147,0.025381034086633354
Lake Los Angeles,Unincorporated neighborhood,Lake Los Angeles,11515.763563542756,3610.484526323136,1172.5352908722375,228.34351730344503,6251.869008093834,252.5312209501005,1.0,0.31352541291776853,0.10182002126062356,0.019828777835136147,0.5428966106847095,0.02192917730176207
Lake View Terrace,Incorporated neighborhood,Lake View Terrace,11862.512432546197,2374.883018715289,1238.2041016875555,815.3692138332385,7177.619398604288,256.4366997058339,1.0,0.20020067689872495,0.10437958305446299,0.068734951256715,0.6050673868135763,0.021617401976521407
Lakewood,City,Lakewood,81162.47000680595,29660.248668549833,5783.291036421901,15126.36624677465,27627.660551654586,2964.903503404951,1.0,0.3654429031800369,0.0712557298457888,0.18637143799968406,0.3403994549369659,0.036530474037524074
Lancaster,City,Lancaster,159073.26118071214,54146.06102511214,32505.85332881864,6285.5126847243155,61385.21074936494,4750.623392691889,1.0,0.34038442805042224,0.20434517459154236,0.03951332007699131,0.38589270310884893,0.029864374172193744
Larchmont,Incorporated neighborhood,Larchmont,8597.190067881385,2577.5584137191863,364.7909967845659,2294.6888174347987,3042.599857091818,317.55198285101807,1.0,0.29981405475130746,0.042431421651058336,0.2669114907680855,0.3539063150946027,0.036936717734946244
Lawndale,City,Lawndale,33160.999999999985,4896.999999999998,3015.0000000000014,3503.0,20659.99999999999,1086.0000000000011,1.0,0.14767347184946172,0.09092005669310342,0.10563613883779142,0.6230210186665058,0.03274931395313777
Leimert Park,Incorporated neighborhood,Leimert Park,11817.922449567981,486.2271239617571,7970.181711295671,335.15559029008085,2530.668796393998,495.6892276264752,1.0,0.04114319805673896,0.6744147920506139,0.028359941581976862,0.2141382131413893,0.041943855169281105
Lennox,Unincorporated neighborhood,Lennox,22187.18275308189,443.51261652207154,815.4095343994259,379.04279960732936,20409.54465116991,139.67315138315928,1.0,0.01998958684650785,0.03675137774245638,0.017083863410043747,0.9198799540394529,0.006295217961539444
Leona Valley,Unincorporated neighborhood,Leona Valley,1753.5263458675674,1318.0863455563126,107.3437198420745,36.672750152616075,234.98753432361855,56.43599599294459,1.0,0.751677526067726,0.061215915058844224,0.020913714948760587,0.1340085564596163,0.03218428746505234
Lincoln Heights,Incorporated neighborhood,Lincoln Heights,28029.279524037673,1317.2500084122196,140.66431699457164,6711.254992375002,19560.372416643066,299.73778961281533,1.0,0.046995500090630485,0.005018477798330104,0.2394372993647406,0.697854984102187,0.010693738644111874
Littlerock,Unincorporated neighborhood,Littlerock,1389.8729430501398,492.10223282941973,102.5968337869765,18.87758514842547,720.5468055155683,55.749485769749995,1.0,0.3540627474547989,0.07381741928281808,0.013582238033210249,0.518426385029336,0.04011121019983682
Lomita,City,Lomita,20280.13673350772,9018.004649811104,738.6711711711711,3286.631938390004,6142.352368497527,1094.476605637896,1.0,0.44467178739042557,0.036423382193015816,0.16206162619010792,0.30287529365365995,0.0539679105727899
Long Beach,City,Long Beach,469544.98006868275,130172.63275288635,58819.07477085778,64297.93348842747,199222.06623755686,17033.272818953683,1.0,0.277231443798729,0.1252682432304015,0.13693668597846,0.42428750107905666,0.03627612591335156
Lopez/Kagel Canyons,Unincorporated neighborhood,Lopez/Kagel Canyons,1215.1937933364045,307.0641027688214,97.51149966733202,55.379124417831,726.3330274834946,28.90603899892523,1.0,0.2526873527931328,0.08024357942086503,0.045572257463382455,0.5977096257949882,0.023787184527631233
Los Feliz,Incorporated neighborhood,Los Feliz,33636.48290314149,22244.04073827817,758.3960150231717,4115.297335762323,5162.046475825873,1356.7023382519415,1.0,0.6613069744042912,0.022546828608895404,0.12234624373816365,0.15346570242466587,0.040334250823983495
Lynwood,City,Lynwood,71423.99053371744,1645.1160458390846,6078.554300173512,625.9999999999998,62862.53947340699,211.78071429781212,1.0,0.0230331018127931,0.08510521821521555,0.00876456209352348,0.8801319977176463,0.002965120160820976
Malibu,City,Malibu,12895.290280396355,10458.810488198897,234.77941019293263,614.2832831468354,1070.8386876869845,516.5784111707151,1.0,0.8110566153054005,0.018206601409341546,0.04763625089391586,0.0830410688245531,0.040059463566789695
Manchester Square,Incorporated neighborhood,Manchester Square,11916.936569134548,141.8247657453023,8604.692295132454,153.6007435825565,2601.7698792510164,415.048885423227,1.0,0.011901109393552989,0.7220557267560717,0.01288928095668395,0.21832539463117798,0.03482848826251404
Manhattan Beach,City,Manhattan Beach,35573.00000000004,26819.00000000002,311.9999999999999,3399.0000000000014,2933.9999999999986,2109.000000000007,1.0,0.7539144857054505,0.008770696876844786,0.09554999578331876,0.0824782840918673,0.059286537542518336
Mar Vista,Incorporated neighborhood,Mar Vista,37601.2851625362,18957.341808818797,1353.0576118442232,4922.942710009659,10488.692307692303,1879.2507241712267,1.0,0.5041673902068332,0.03598434484341331,0.13092485240144403,0.278945048350173,0.049978364198136664
Marina del Rey,Unincorporated neighborhood,Marina del Rey,9782.000000000002,7019.000000000001,626.9999999999999,795.9999999999999,901.0,439.0,1.0,0.7175424248619914,0.06409732161112244,0.08137395215702307,0.09210795338376608,0.044878347986096905
Mayflower Village,Unincorporated neighborhood,Mayflower Village,5738.126209631237,1593.1161401226984,31.354281121943327,2394.648058673801,1582.970840302646,136.0368894101477,1.0,0.2776369988949896,0.005464202071630335,0.41732230543386645,0.2758689478885436,0.023707545710970022
Maywood,City,Maywood,27672.0,412.9999999999997,103.0,27.000000000000004,27094.000000000004,34.999999999999986,1.0,0.014924833766984667,0.0037221740387395202,0.0009757155247181267,0.9791124602486269,0.0012648164209309043
Mid-City,Incorporated neighborhood,Mid-City,51250.19896452483,8402.190756519594,13166.598114074552,2722.882500217013,25192.196116214545,1766.3314774991281,1.0,0.1639445490218595,0.25690823411609415,0.05312920837832806,0.49155313784542526,0.03446487063829304
Mid-Wilshire,Incorporated neighborhood,Mid-Wilshire,45021.53700312706,17862.690958894877,5908.244006598515,10058.75921828053,8684.725171498654,2507.117647854556,1.0,0.3967587991865802,0.13123150385088245,0.22342105329682277,0.19290156999516564,0.05568707367055059
Mission Hills,Incorporated neighborhood,Mission Hills,20067.07436672088,3407.3881013246582,322.4231931210783,1803.511735998141,14193.144550313735,340.60678596328137,1.0,0.16979994388098002,0.016067274542809443,0.08987417413417645,0.7072851921978005,0.01697341524423419
Monrovia,City,Monrovia,37440.08199514263,14383.851517138692,2511.3666325097947,4825.227954869032,14229.802745176741,1489.8331454483655,1.0,0.3841832269225482,0.06707695332599999,0.1288786695364354,0.3800686854003919,0.039792464814624395
Montebello,City,Montebello,63610.41321916785,5458.243866353518,759.3893735462148,8252.238137026976,48300.04686394338,840.4949782978064,1.0,0.08580739520661963,0.011938129861376006,0.1297309311384934,0.7593103773359711,0.013213166457540608
Montecito Heights,Incorporated neighborhood,Montecito Heights,16504.182165406717,2393.2973859927874,711.7391853677029,3164.830919649804,9847.646871798785,386.6678025976431,1.0,0.14501157112826915,0.043124777600887766,0.19175933032800552,0.596675846952281,0.023428473990556826
Monterey Park,City,Monterey Park,61302.939451534054,2428.2821069780052,212.01900624490898,39461.78414336132,17979.854194949763,1220.9999999999993,1.0,0.039611185510897054,0.0034585455141597356,0.6437176503511663,0.2932951397732663,0.01991747885050959
Mount Washington,Incorporated neighborhood,Mount Washington,12756.06657746108,3769.2363740131,330.9233534288814,1630.9357389533773,6835.102608209987,189.86850285573303,1.0,0.2954857871840392,0.02594242915081642,0.12785569352821555,0.5358315250789809,0.014884565057947803
North El Monte,Unincorporated neighborhood,North El Monte,3878.373996789727,922.853244668654,18.781472139417566,1639.9639990827793,1213.9660628296265,82.80921806925015,1.0,0.23794849218578035,0.004842615012106539,0.42284833810257544,0.31300902487343174,0.021351529826106094
North Hills,Incorporated neighborhood,North Hills,59789.75277777772,10611.51111111111,1981.319444444444,7762.999999999997,38224.92777777778,1208.9944444444445,1.0,0.17748043131322544,0.0331381106693729,0.12983830237353483,0.6393223922475388,0.020220763396328945
North Hollywood,Incorporated neighborhood,North Hollywood,78329.10561156218,25011.66854835965,4630.9783224869625,5617.948898718916,41030.618734446936,2037.891107549744,1.0,0.31931513009217444,0.05912206307387458,0.07172236750127847,0.5238234040092294,0.02601703532344343
North Whittier,Unincorporated neighborhood,North Whittier,1659.6404660518062,104.72727437539857,16.223746498044147,118.15646128023408,1401.6052943322547,18.927689565874914,1.0,0.06310238664193277,0.009775458498333408,0.07119401080965555,0.8445234513150893,0.011404692734989072
Northeast Antelope Valley,Unincorporated area,Northeast Antelope Valley,3494.6305890978997,1646.2725731006344,216.5930571233796,68.3667632914874,1450.6002867464426,112.79790883595736,1.0,0.4710862939952693,0.06197881338275892,0.019563373452052203,0.41509402775556287,0.03227749141435716
Northridge,Incorporated neighborhood,Northridge,66679.73013539017,26011.53514158588,5329.357550645106,10974.35269752652,22223.128761969787,2141.355983662864,1.0,0.3900965869053554,0.0799247018520334,0.16458304008194985,0.3332816242184354,0.03211404694222574
Northwest Antelope Valley,Unincorporated area,Northwest Antelope Valley,3708.897644239947,2637.6982739311043,287.4216656136251,82.71177949081599,624.9355015555108,76.13042364887716,1.0,0.7111811990895854,0.07749517327877771,0.022300906475343257,0.16849629229484353,0.02052642886144633
Northwest Palmdale,Unincorporated neighborhood,Northwest Palmdale,3455.2368370668237,1948.312847022783,210.467930308252,335.16523071031986,877.4995213478842,83.79130767757998,1.0,0.5638724460569019,0.060912736299408,0.09700210043918267,0.2539621920947104,0.02425052510979567
Norwalk,City,Norwalk,106354.25653256607,12043.203938079907,4175.247046510035,14244.009608724667,74252.7990530735,1638.9968861780542,1.0,0.11323668963256053,0.03925792142819934,0.13392984985385234,0.6981648076335997,0.015410731451789023
Ocean,Unincorporated area,Ocean,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Pacific Palisades,Incorporated neighborhood,Pacific Palisades,24934.013300340248,20669.79709248379,346.0210330961949,1264.671203216825,1318.2094030312405,1335.3145685122176,1.0,0.8289799497380445,0.013877470462866607,0.05072072385553622,0.052867919301753656,0.0535539366417999
Pacoima,Incorporated neighborhood,Pacoima,77720.7786306261,2317.377021188535,3160.205450581648,2204.7082552981437,69425.94644311577,612.5414604420455,1.0,0.029816698468784587,0.040661011202689626,0.028367037671819875,0.8932739438068146,0.007881308849891936
Palmdale,City,Palmdale,156836.1432539697,34396.283334039865,19143.89244125583,6507.145095939232,92350.24571482756,4438.57666790731,1.0,0.21931349891932042,0.1220630145836698,0.04149008615572756,0.5888326746551138,0.028300725686169058
Palms,Incorporated neighborhood,Palms,43577.85796842819,17587.42950047437,3399.9235521171513,10325.92020291404,10045.274735233963,2219.309977688662,1.0,0.40358636978477286,0.07801951978870483,0.2369533677032746,0.23051327448246045,0.0509274682407872
Palos Verdes Estates,City,Palos Verdes Estates,13582.000000000005,9031.999999999996,169.00000000000009,2779.0000000000014,908.0,694.0,1.0,0.6649977911942271,0.012442939184214402,0.20460904137829483,0.06685318804299806,0.05109704020026504
Panorama City,Incorporated neighborhood,Panorama City,70563.64836471758,5154.837661050548,1643.6376610505454,10712.104459861252,52501.3754212091,551.6931615460852,1.0,0.07305231206877351,0.023292980155379523,0.15180769005160163,0.744028641345878,0.007818376378366746
Paramount,City,Paramount,54941.00000000002,2634.0000000000023,5096.0,1789.000000000002,44817.00000000002,604.9999999999999,1.0,0.04794233814455509,0.09275404524853931,0.03256220309058811,0.8157296008445424,0.011011812671775171
Pasadena,City,Pasadena,140275.07372969386,52341.083303031686,14281.198311077173,22110.975353744663,47157.470557468165,4384.346204372353,1.0,0.3731317468696647,0.10180852471763188,0.1576258330567831,0.33617854764659966,0.03125534770932194
Pico Rivera,City,Pico Rivera,63716.506323582274,3502.51846372487,439.11645947793676,1562.287270108311,57723.842343700955,488.7417865701429,1.0,0.054970347023382604,0.006891722173966941,0.024519349227565684,0.9059480136991855,0.007670567875898328
Pico-Robertson,Incorporated neighborhood,Pico-Robertson,19703.227531474757,14676.14617788015,704.7116218469473,1626.613282452419,1844.9836902503432,850.7727590448864,1.0,0.7448600060287515,0.035766303805871986,0.08255567672118688,0.09363865322587832,0.04317936021831076
Pico-Union,Incorporated neighborhood,Pico-Union,41127.652655845515,1031.9604447713161,1101.7038406162692,4454.6286488201495,34319.2806668104,220.07905482743118,1.0,0.025091644626711818,0.026787423290001038,0.10831225127522585,0.8344575595887447,0.005351121219317901
Playa Vista,Incorporated neighborhood,Playa Vista,10348.810273555533,4572.631239781778,1034.7387106192798,2797.093180659645,1612.4388279994917,331.90831449533624,1.0,0.4418509102893006,0.099986248009915,0.2702816175698088,0.15580910127609357,0.03207212285488183
Playa del Rey,Incorporated neighborhood,Playa del Rey,10840.372057076347,6837.386637215462,534.0536469678258,1238.9715087323311,1528.1212150728675,701.8390490878578,1.0,0.6307335764137516,0.04926525069028491,0.11429234183189856,0.14096575348401855,0.06474307758004609
Pomona,City,Pomona,152581.25159372052,18173.989289590205,9744.990995751246,14328.986037191282,107107.96924665594,3225.3160245316917,1.0,0.11911023864178445,0.06386755183853991,0.0939105288986959,0.7019733298023619,0.021138350818616758
Porter Ranch,Incorporated neighborhood,Porter Ranch,26842.327306025352,14510.385991997313,703.4237016288844,8091.249707125433,2667.6344505720504,869.6334547016725,1.0,0.5405785357792033,0.026205764262139275,0.3014362210429188,0.09938163781995316,0.032397841095785467
Quartz Hill,Unincorporated neighborhood,Quartz Hill,10490.100199258224,5678.178234675695,876.1654137443239,393.86696738714517,3308.2974206799618,233.59216277110025,1.0,0.5412892276355197,0.08352307386027441,0.03754654006212412,0.31537329080173115,0.022267867640350852
Rancho Dominguez,Unincorporated neighborhood,Rancho Dominguez,3143.480495123781,924.4384846211552,832.8713428357091,280.5461365341335,1081.271567891973,24.352963240810197,1.0,0.2940811899597149,0.2649519677719244,0.08924697861791135,0.34397273008986673,0.007747133560582583
Rancho Palos Verdes,City,Rancho Palos Verdes,42739.09901156183,22584.668354510097,934.73643527758,12229.2658334624,4773.399322537693,2217.029065774013,1.0,0.5284310824708884,0.02187075668171465,0.28613766121167233,0.11168694317225515,0.05187355646346825
Rancho Park,Incorporated neighborhood,Rancho Park,4678.996848186664,2326.8175399685188,103.88759152411991,1285.7853826449984,754.8415096425338,207.66482440649185,1.0,0.4972898284533516,0.022202962492779057,0.27479936925866966,0.16132550077161756,0.044382339023581935
Redondo Beach,City,Redondo Beach,67664.0,41960.00000000005,1925.0000000000007,8405.999999999998,11480.999999999998,3892.0000000000014,1.0,0.6201229605107598,0.02844939702057225,0.12423149680775594,0.16967663750295575,0.057519508157956985
Reseda,Incorporated neighborhood,Reseda,72779.7564526752,20337.924691234428,3171.899846942577,8528.821630638375,38890.601759053774,1850.508524806089,1.0,0.27944480282039824,0.04358217176784721,0.11718672947448255,0.5343601525287085,0.025426143408564115
Ridge Route,Unincorporated area,Ridge Route,555.9331225486717,338.2367866380406,25.17206175801631,31.146786671405483,149.1168134617885,12.260674019420954,1.0,0.6084127261340291,0.04527893866552717,0.05602613949068774,0.2682279709799687,0.022054224729787596
Rolling Hills,City,Rolling Hills,1760.0000000000002,1267.0,12.0,292.99999999999994,120.0,68.0,1.0,0.7198863636363635,0.006818181818181817,0.16647727272727267,0.06818181818181818,0.03863636363636363
Rolling Hills Estates,City,Rolling Hills Estates,8355.625625647006,4719.008200247843,196.1284787018197,2268.6951668807205,800.9627430250027,370.83103679162366,1.0,0.5647701813929024,0.023472626406312067,0.2715170914212719,0.09585909887663036,0.04438100190288371
Rose Hills,City,Rose Hills,3155.4267998622117,687.4736479503961,13.517740268687565,467.32759214605585,1920.484671029969,66.62314846710301,1.0,0.21787025703794366,0.004283965728274173,0.1481028151774786,0.6086291309669521,0.021113831089351286
Rosemead,City,Rosemead,54758.30190068923,2188.2994341221474,102.64542217890082,33206.364299364635,18745.74544764977,515.2472973737866,1.0,0.03996287974909982,0.001874517992998772,0.6064169842152588,0.34233613528862594,0.00940948275401691
Rowland Heights,Unincorporated neighborhood,Rowland Heights,50401.437097032685,5490.670199171296,475.57734848517896,29677.77145475681,13880.6461367107,876.7719579086778,1.0,0.108938762769813,0.009435789451193603,0.5888278819832311,0.27540179280975113,0.01739577298601068
San Dimas,City,San Dimas,34429.213021248615,15965.100960162274,907.1344874588086,4669.73855505627,11589.120085893897,1298.1189326773676,1.0,0.46370798398177504,0.026347813611044612,0.1356330321048656,0.3366071736447029,0.03770399665761195
San Fernando,City,San Fernando,24396.000000000004,1123.0000000000002,355.99999999999983,420.0,22338.0,158.99999999999997,1.0,0.04603213641580587,0.014592556156746999,0.017215937038858826,0.9156419085095916,0.006517461878996555
San Gabriel,City,San Gabriel,40029.419463043865,4714.254182387907,247.63185382394676,24620.262509113563,10028.943106744138,418.32781097432513,1.0,0.11776973649943191,0.0061862464443824,0.6150541986211814,0.2505393093697775,0.010450509065227277
San Marino,City,San Marino,13324.000000000002,4348.000000000001,167.0000000000002,7323.999999999997,1167.9999999999989,317.00000000000006,1.0,0.3263284299009307,0.012533773641549098,0.5496847793455416,0.08766136295406775,0.023791654157910538
San Pasqual,Unincorporated neighborhood,San Pasqual,2017.0,941.0,140.0,325.0000000000001,550.0,60.99999999999999,1.0,0.4665344571145265,0.06941001487357462,0.16113039167079826,0.27268220128904314,0.030242935052057506
San Pedro,Incorporated neighborhood,San Pedro,80921.80440478977,28961.159030705905,5300.75232997878,4957.089137063972,38240.785252907815,3462.018654133321,1.0,0.35789067289991977,0.06550462349385067,0.0612577682062977,0.4725646633090196,0.042782272090912545
Santa Clarita,City,Santa Clarita,182587.07722791945,90611.21170689038,5914.1570388014225,18207.5989678801,60018.83454869183,7835.274965655568,1.0,0.49626300547974916,0.032390885097628844,0.09972008558498341,0.32871348542247397,0.04291253841516377
Santa Fe Springs,City,Santa Fe Springs,17801.122769938935,1401.8787900213654,587.8986160259743,1208.9865221213452,14310.827105655815,291.5317361144214,1.0,0.07875226794057859,0.033025928960996154,0.06791630717602722,0.8039283415213987,0.016377154400998576
Santa Monica,City,Santa Monica,92247.0,60296.999999999774,3633.9999999999945,9268.000000000016,14876.999999999993,4171.000000000003,1.0,0.653647273082049,0.03939423504287396,0.10046939195854626,0.16127353735080807,0.045215562565720326
Sawtelle,Incorporated neighborhood,Sawtelle,40120.432412502996,19245.70060483723,1241.590530480185,8263.537834749286,9210.637280497254,2158.9661619390245,1.0,0.47969823472888506,0.03094658895284638,0.20596831434384205,0.22957472605970425,0.053812135914721886
Sepulveda Basin,Incorporated neighborhood,Sepulveda Basin,268.392575818179,171.9954277022867,9.308270264247088,20.923122335342434,46.69704514695713,19.468710369345665,1.0,0.6408352659456721,0.03468154898052367,0.07795715761346797,0.17398784226651548,0.07253818519382083
Shadow Hills,Incorporated neighborhood,Shadow Hills,13624.21147144179,9317.412215336657,105.00000000000004,1284.1179497902647,2655.8874640408585,261.7938422740117,1.0,0.6838863471010581,0.007706868042975874,0.09425264372047891,0.19493880211768305,0.019215339017804253
Sherman Oaks,Incorporated neighborhood,Sherman Oaks,69984.81592081298,48494.86638240955,3683.8237615321136,5525.544529824871,9196.101394501933,3084.479852544513,1.0,0.6929341135551594,0.052637471615276064,0.07895347665237787,0.13140138004945554,0.044073558127731116
Sierra Madre,City,Sierra Madre,11067.000000000002,7692.999999999999,122.0,1229.9999999999993,1697.0000000000007,324.99999999999994,1.0,0.6951296647691333,0.011023764344447455,0.11114123068582264,0.15333875485678145,0.029366585343814935
Signal Hill,City,Signal Hill,11429.087281795506,2976.4024314214466,1281.0293017456365,2482.255610972568,4321.529613466335,367.87032418952634,1.0,0.2604234579748397,0.11208500470427654,0.21718756273095907,0.3781167740620688,0.0321872005278565
Silver Lake,Incorporated neighborhood,Silver Lake,30158.64920248562,14174.366850806768,1057.6368914019793,4551.623554616931,9473.960835698155,901.0610699617996,1.0,0.4699934256219454,0.03506910685226614,0.15092265983324593,0.31413743938230926,0.02987736831023373
South Diamond Bar,Unincorporated neighborhood,South Diamond Bar,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
South El Monte,City,South El Monte,21183.457844329176,718.9247101071422,23.185797593945022,3094.970202955749,17219.665196684513,126.71193698781993,1.0,0.033938024442954615,0.0010945237441559558,0.14610316340702018,0.812882642825672,0.005981645580196945
South Gate,City,South Gate,95219.0,2942.999999999998,690.0000000000005,578.0,90790.00000000012,218.00000000000009,1.0,0.030907696993247125,0.007246452913809223,0.006070217078524244,0.9534861739778838,0.0022894590365368267
South Monrovia Island,Unincorporated neighborhood,South Monrovia Island,6343.7591011750965,665.2002860501015,511.6115131639907,686.6179594941267,4390.495519002129,89.83382346474386,1.0,0.10485900795427147,0.08064800459860172,0.10823518808697195,0.6920968228741298,0.014160976486024405
South Park,Incorporated neighborhood,South Park,32737.581394062323,268.0202020202021,3909.640837038403,120.64287772928745,28232.558172666508,206.7193046079456,1.0,0.008186927396805599,0.11942363090229695,0.003685149378541711,0.8623898580909554,0.0063144342314010605
South Pasadena,City,South Pasadena,25939.2320855615,10954.496256684486,661.1636363636367,7648.532620320854,5125.898395721921,1549.1411764705872,1.0,0.4223138225738789,0.025488944089893037,0.29486349461278927,0.19761180203076015,0.05972193669267805
South San Gabriel,Unincorporated neighborhood,South San Gabriel,8331.804742134465,506.85795234212287,52.590419668336715,4305.951410324282,3346.3024171788093,120.10254262091304,1.0,0.06083411313984712,0.006312008177818141,0.5168089679957107,0.4016299614243653,0.014414949262258494
South San Jose Hills,Unincorporated neighborhood,South San Jose Hills,19662.32798200949,787.8277619580864,325.5405807078207,1718.4648092224786,16648.655453486794,181.83937663431988,1.0,0.04006787816167689,0.016556563444861755,0.08739884772519452,0.846728600434286,0.009248110233981352
South Whittier,Unincorporated neighborhood,South Whittier,59572.39760933018,8988.780894792904,445.7336846288862,2510.124512605664,45863.564718734415,1764.1937985683228,1.0,0.150888351913254,0.007482218317818313,0.04213569729166869,0.7698794502028117,0.029614282274447457
Southeast Antelope Valley,Unincorporated area,Southeast Antelope Valley,6163.192395002497,3250.5215776106347,181.04159093756644,254.70099610430782,2257.535288483561,219.39294186644105,1.0,0.5274087468446323,0.029374645367937293,0.041326147194566794,0.36629317142754014,0.03559728916532585
Stevenson Ranch,Unincorporated neighborhood,Stevenson Ranch,18227.756444282742,10137.00005886004,519.0835235880129,3935.221865197425,2790.9718327946757,845.4791638425737,1.0,0.5561298830081515,0.028477642060596376,0.21589172958429195,0.15311658575897213,0.04638415958798725
Studio City,Incorporated neighborhood,Studio City,39784.164316738505,28555.101660353084,2073.168368564747,2935.7885141417437,4647.17175424183,1572.9340194370789,1.0,0.7177504454539722,0.052110391261693464,0.07379289133155327,0.1168095857749766,0.039536686177804016
Sun Valley,Incorporated neighborhood,Sun Valley,75858.63542968997,13771.064534052555,1681.8391247569461,5155.770901046228,53985.681069894286,1264.2797999398465,1.0,0.18153588521660596,0.022170701004973505,0.06796551074036765,0.7116616422652533,0.016666260772798265
Sun Village,Unincorporated neighborhood,Sun Village,11949.9701939451,3078.344353459449,1008.5412934342656,230.67661077298354,7348.548715792222,283.8592204861767,1.0,0.25760268046686907,0.08439697146234564,0.019303530220507535,0.6149428489382877,0.023753968911989803
Sunland,Incorporated neighborhood,Sunland,16151.763206641848,9130.964649032992,499.3994676155596,1523.8783121832294,4475.085311044528,522.435466765539,1.0,0.5653230877776986,0.03091919199324313,0.09434748966333209,0.27706481662660243,0.03234541393912373
Sylmar,Incorporated neighborhood,Sylmar,81697.12450992307,9525.823720811992,2001.0753511020996,4215.463404607367,64834.95443285889,1119.8076005428293,1.0,0.11659925337586353,0.024493828431612002,0.051598675349893736,0.7936014250413909,0.013706817801241163
Tarzana,Incorporated neighborhood,Tarzana,37828.93982339837,24832.20745065064,1445.8973991953326,2649.332185197313,7472.100995031986,1429.4017933230496,1.0,0.6564341365784497,0.038221991045622704,0.0700345343423719,0.19752340483013645,0.03778593320341799
Temple City,City,Temple City,37146.02970875357,6416.847992605197,405.2583773565374,21578.72538800077,8067.8870379284335,677.3109128626459,1.0,0.17274653692243852,0.01090987059812309,0.5809160644405472,0.2171937916699402,0.01823373636895131
Toluca Lake,Incorporated neighborhood,Toluca Lake,9017.133636068766,6163.3340901719075,455.5578981511517,779.1861822899773,1313.8027894907561,305.25267596496917,1.0,0.6835136684143632,0.050521364830272496,0.08641173722580894,0.14570071183546746,0.03385251769408747
Topanga,Unincorporated neighborhood,Topanga,7916.682979158963,6744.591321384158,52.43585194488948,349.9610349106522,535.9622145165413,233.7325564027237,1.0,0.8519466219803937,0.006623462387331829,0.044205513323186105,0.06770035075643256,0.029524051552656028
Torrance,City,Torrance,147307.00000000035,59389.99999999994,3598.000000000006,50689.00000000003,25965.000000000047,7665.000000000004,1.0,0.4031716075950213,0.0244251800661204,0.34410448926391757,0.17626453596909844,0.05203418710584008
Tujunga,Incorporated neighborhood,Tujunga,27439.65646815489,16265.089334706849,553.1714266933835,2021.3938829387214,7733.893550744086,866.1082730718595,1.0,0.5927584900191191,0.020159560938212435,0.07366688009686459,0.2818509612071733,0.03156410773863084
Tujunga Canyons,Unincorporated area,Tujunga Canyons,1922.4562994384905,1281.8519443639118,48.3951132879094,76.55898959390706,420.49384635319984,95.15640583956221,1.0,0.6667781965906399,0.02517358303647506,0.03982352660826066,0.21872738874533446,0.04949730501928986
U.S. Department of Veterans Affairs,Unincorporated neighborhood,U.S. Department of Veterans Affairs,955.1340482573725,363.2332439678285,330.2975871313674,51.756032171581786,178.79356568364608,31.05361930294907,1.0,0.3802955665024632,0.34581280788177354,0.05418719211822663,0.18719211822660098,0.032512315270935975
