zcta,total,crowded,not.crowded,pct.crowded,zval
ZCTA5 37326,158,18,140,0.11392405063291139,5.625027106509366
ZCTA5 95356,11628,498,11130,0.04282765737874097,5.620994770603928
ZCTA5 74070,5403,255,5148,0.04719600222098834,5.617237222487095
ZCTA5 54639,992,65,927,0.0655241935483871,5.617165083686324
ZCTA5 97638,172,19,153,0.11046511627906977,5.616676141550876
ZCTA5 89419,1494,89,1405,0.059571619812583666,5.6139416629692205
ZCTA5 14213,9393,412,8981,0.04386245076120515,5.609717564671308
ZCTA5 93518,425,35,390,0.08235294117647059,5.606022713417781
ZCTA5 08536,7801,350,7451,0.04486604281502372,5.6052138858829705
ZCTA5 13167,1283,79,1204,0.06157443491816056,5.601375116706037
ZCTA5 79908,854,58,796,0.06791569086651054,5.600483506644645
ZCTA5 07204,5087,242,4845,0.04757224297228229,5.599728841264805
ZCTA5 31066,443,36,407,0.08126410835214447,5.596061430505397
ZCTA5 76452,26,6,20,0.23076923076923078,5.595126142844375
ZCTA5 40313,1138,72,1066,0.0632688927943761,5.59324571062207
ZCTA5 83286,409,34,375,0.08312958435207823,5.586831921137748
ZCTA5 02171,7886,353,7533,0.044762870910474255,5.584717434956498
ZCTA5 95826,15032,626,14406,0.041644491750931344,5.584294146932662
ZCTA5 76006,11700,500,11200,0.042735042735042736,5.582660044528291
ZCTA5 57521,73,11,62,0.1506849315068493,5.570136903756176
ZCTA5 96029,73,11,62,0.1506849315068493,5.570136903756176
ZCTA5 38254,19,5,14,0.2631578947368421,5.56811037076901
ZCTA5 27827,19,5,14,0.2631578947368421,5.56811037076901
ZCTA5 78359,645,47,598,0.07286821705426356,5.56664032063042
ZCTA5 92359,3092,159,2933,0.051423027166882275,5.556501405913436
ZCTA5 25871,311,28,283,0.09003215434083602,5.548686703136795
ZCTA5 85027,15536,644,14892,0.04145211122554068,5.5437884972936
ZCTA5 10065,14844,618,14226,0.041632983023443815,5.541466172007696
ZCTA5 92563,17952,734,17218,0.04088680926916221,5.5380642006907
ZCTA5 30436,4493,217,4276,0.04829735143556644,5.532940894921254
ZCTA5 11361,10026,435,9591,0.04338719329742669,5.531016857059557
ZCTA5 76272,1550,91,1459,0.05870967741935484,5.529472854926191
ZCTA5 80223,7781,348,7433,0.04472432849248169,5.528506451432341
ZCTA5 46103,53,9,44,0.16981132075471697,5.520504233052054
ZCTA5 38804,7047,319,6728,0.04526748971193416,5.514857861881916
ZCTA5 74462,2987,154,2833,0.05155674589889521,5.501982844732808
ZCTA5 47519,250,24,226,0.096,5.499598194811218
ZCTA5 83670,162,18,144,0.1111111111111111,5.496680457942723
ZCTA5 81623,5569,260,5309,0.04668701741784881,5.491645022020311
ZCTA5 50158,11747,500,11247,0.04256405890865753,5.490803852328587
ZCTA5 36915,282,26,256,0.09219858156028368,5.485973086313075
ZCTA5 79027,1601,93,1508,0.05808869456589631,5.481527526595501
ZCTA5 40359,2502,133,2369,0.05315747402078337,5.480801955433316
ZCTA5 76071,1321,80,1241,0.06056018168054504,5.478717480401023
ZCTA5 49444,9949,431,9518,0.043320936777565586,5.47298468450608
ZCTA5 73546,469,37,432,0.07889125799573561,5.472166466669057
ZCTA5 98526,86,12,74,0.13953488372093023,5.470770307007927
ZCTA5 74010,3975,195,3780,0.04905660377358491,5.470434883930539
ZCTA5 25287,299,27,272,0.0903010033444816,5.466437821327964
ZCTA5 87577,163,18,145,0.11042944785276074,5.4652214855133225
ZCTA5 38485,2506,133,2373,0.05307262569832402,5.461560415244643
ZCTA5 78239,9020,395,8625,0.04379157427937916,5.4597729625243465
ZCTA5 84058,11213,479,10734,0.04271827343262285,5.455364002703207
ZCTA5 79346,790,54,736,0.06835443037974684,5.455120805144312
ZCTA5 76622,400,33,367,0.0825,5.454997159530814
ZCTA5 83448,580,43,537,0.07413793103448275,5.448756394775566
ZCTA5 07032,13568,568,13000,0.04186320754716981,5.447073785095546
ZCTA5 45303,951,62,889,0.06519453207150368,5.443324140710547
ZCTA5 72315,8769,385,8384,0.04390466415782871,5.442165082165234
ZCTA5 46619,7560,338,7222,0.04470899470899471,5.442014798612389
ZCTA5 74110,4990,236,4754,0.047294589178356716,5.437010525457415
ZCTA5 66612,1242,76,1166,0.061191626409017714,5.436123761053083
ZCTA5 71944,317,28,289,0.08832807570977919,5.433229162297803
ZCTA5 27851,1897,106,1791,0.0558777016341592,5.431243693395931
ZCTA5 30830,4968,235,4733,0.047302737520128826,5.428205805659922
ZCTA5 37028,402,33,369,0.08208955223880597,5.422852585004188
ZCTA5 16633,99,13,86,0.13131313131313133,5.414782220406815
ZCTA5 96780,208,21,187,0.10096153846153846,5.414339486538778
ZCTA5 29540,1878,105,1773,0.05591054313099041,5.411890769761233
ZCTA5 93221,4800,228,4572,0.0475,5.411637781866027
ZCTA5 39425,854,57,797,0.06674473067915691,5.410185511904162
ZCTA5 73169,736,51,685,0.06929347826086957,5.4070540586833
ZCTA5 81069,835,56,779,0.06706586826347305,5.401269110357918
ZCTA5 73620,474,37,437,0.07805907172995781,5.400502014663485
ZCTA5 55768,1311,79,1232,0.060259344012204424,5.397365620276788
ZCTA5 92066,194,20,174,0.10309278350515463,5.394033423479405
ZCTA5 47921,404,33,371,0.08168316831683169,5.390901011407614
ZCTA5 73033,138,16,122,0.11594202898550725,5.388802961107981
ZCTA5 75757,4315,208,4107,0.04820393974507532,5.388109977427292
ZCTA5 60188,14961,619,14342,0.0413742396898603,5.387262165666059
ZCTA5 48141,9130,398,8732,0.043592552026286965,5.387208556413473
ZCTA5 30537,585,43,542,0.0735042735042735,5.386961387842777
ZCTA5 72014,20,5,15,0.25,5.385522082192998
ZCTA5 86016,20,5,15,0.25,5.385522082192998
ZCTA5 71772,1,1,0,1,5.375087805374116
ZCTA5 27924,1487,87,1400,0.05850706119704102,5.372483721753158
ZCTA5 84719,36,7,29,0.19444444444444445,5.371725656126679
ZCTA5 02908,12232,516,11716,0.04218443427076521,5.369518293929576
ZCTA5 84773,100,13,87,0.13,5.369035936728729
ZCTA5 58329,1001,64,937,0.06393606393606394,5.3631630813409705
ZCTA5 27007,859,57,802,0.06635622817229336,5.362678333184255
ZCTA5 83210,1147,71,1076,0.06190061028770706,5.357615870908169
ZCTA5 17948,1910,106,1804,0.05549738219895288,5.357388596650219
ZCTA5 81650,4670,222,4448,0.04753747323340471,5.3520932419798015
ZCTA5 54766,664,47,617,0.07078313253012049,5.349241234432815
ZCTA5 25422,703,49,654,0.06970128022759602,5.344575882155627
ZCTA5 82730,742,51,691,0.06873315363881402,5.344169055906336
ZCTA5 71965,126,15,111,0.11904761904761904,5.34304145995087
ZCTA5 54651,533,40,493,0.075046904315197,5.340026290156546
ZCTA5 97734,1045,66,979,0.06315789473684211,5.339874423767855
ZCTA5 47226,77,11,66,0.14285714285714285,5.338722142868239
ZCTA5 98857,1213,74,1139,0.06100577081615829,5.33628645129
ZCTA5 94122,23141,920,22221,0.039756276738256775,5.331316855118117
ZCTA5 35651,461,36,425,0.07809110629067245,5.329754642656265
ZCTA5 33334,12280,517,11763,0.04210097719869707,5.328612271759726
ZCTA5 70377,1495,87,1408,0.05819397993311037,5.319596718309682
ZCTA5 78883,140,16,124,0.11428571428571428,5.31872596468194
ZCTA5 49826,89,12,77,0.1348314606741573,5.318614229134983
ZCTA5 92385,89,12,77,0.1348314606741573,5.318614229134983
ZCTA5 84713,1237,75,1162,0.060630557801131774,5.315430697722326
ZCTA5 20111,10210,438,9772,0.04289911851126347,5.307279556625799
ZCTA5 72950,127,15,112,0.11811023622047244,5.305455602534078
ZCTA5 57370,291,26,265,0.08934707903780069,5.302317615765243
ZCTA5 89427,445,35,410,0.07865168539325842,5.3022103320054175
ZCTA5 41839,592,43,549,0.07263513513513513,5.301493713471242
ZCTA5 95827,7232,323,6909,0.04466261061946902,5.30071527199013
ZCTA5 72301,9588,414,9174,0.043178973717146435,5.295469373840794
ZCTA5 98055,9511,411,9100,0.04321312164861739,5.29268287741744
ZCTA5 50320,7647,339,7308,0.04433111023930953,5.28947131707436
ZCTA5 98272,9643,416,9227,0.043140101628124025,5.289408049650151
ZCTA5 13428,631,45,586,0.07131537242472266,5.288972625247472
ZCTA5 80644,1072,67,1005,0.0625,5.28862951849396
ZCTA5 89118,8137,358,7779,0.04399655892835197,5.288482486875917
ZCTA5 00718,8241,362,7879,0.04392670792379565,5.2869080278298375
ZCTA5 79316,3589,177,3412,0.04931735859570911,5.284917249252913
ZCTA5 27807,2451,129,2322,0.05263157894736842,5.279866423272452
ZCTA5 64874,309,27,282,0.08737864077669903,5.271420236842386
ZCTA5 17540,3690,181,3509,0.04905149051490515,5.268950488685739
ZCTA5 28650,4352,208,4144,0.04779411764705882,5.2608116494159125
ZCTA5 65635,245,23,222,0.09387755102040816,5.25957487298237
ZCTA5 81022,558,41,517,0.07347670250896057,5.2575565393663375
ZCTA5 40006,1951,107,1844,0.0548436699128652,5.25400887071356
ZCTA5 42101,21179,846,20333,0.03994522876434204,5.253226231199922
ZCTA5 36761,378,31,347,0.082010582010582,5.249947075432909
ZCTA5 95219,10895,463,10432,0.04249655805415328,5.248752497211557
ZCTA5 68132,5828,267,5561,0.04581331503088538,5.2469697336914205
ZCTA5 95350,19826,796,19030,0.040149298900433776,5.242452373948726
ZCTA5 06105,9613,414,9199,0.04306668053677312,5.241141225773095
ZCTA5 58830,103,13,90,0.1262135922330097,5.235274079852116
ZCTA5 95841,8212,360,7852,0.043838285435947394,5.233037010398902
ZCTA5 98350,129,15,114,0.11627906976744186,5.231406953944287
ZCTA5 23830,432,34,398,0.0787037037037037,5.230200853770372
ZCTA5 28027,22810,905,21905,0.0396755808855765,5.22527480294161
ZCTA5 28537,57,9,48,0.15789473684210525,5.224711072709638
ZCTA5 29611,11331,479,10852,0.04227340923131233,5.2206488518493614
ZCTA5 02126,10095,432,9663,0.042793462109955424,5.218270383325353
ZCTA5 78881,696,48,648,0.06896551724137931,5.209954682014399
ZCTA5 28464,1145,70,1075,0.0611353711790393,5.208942667119967
ZCTA5 99556,1061,66,995,0.06220546654099906,5.208073139572364
ZCTA5 84663,9291,401,8890,0.04316004735765795,5.202662166559135
ZCTA5 21530,816,54,762,0.0661764705882353,5.198176281332064
ZCTA5 78872,544,40,504,0.07352941176470588,5.198019306704689
ZCTA5 37018,857,56,801,0.06534422403733955,5.19167780977281
ZCTA5 62246,3324,165,3159,0.04963898916967509,5.189187664561654
ZCTA5 74068,4,2,2,0.5,5.1890443329307105
ZCTA5 20632,117,14,103,0.11965811965811966,5.1854069210122855
ZCTA5 94931,3229,161,3068,0.049860637968411274,5.184539220783881
ZCTA5 40050,621,44,577,0.07085346215780998,5.182883040813985
ZCTA5 97446,1783,99,1684,0.055524397083567024,5.182556663027335
ZCTA5 18344,1407,82,1325,0.05828002842928216,5.178608529889014
ZCTA5 42045,920,59,861,0.0641304347826087,5.174381140152432
ZCTA5 92307,12868,536,12332,0.04165371464096985,5.1725441367506875
ZCTA5 83873,739,50,689,0.06765899864682003,5.170967141473468
ZCTA5 95324,2757,141,2616,0.051142546245919476,5.164966981597469
ZCTA5 83639,1279,76,1203,0.05942142298670837,5.164438398151308
ZCTA5 99181,681,47,634,0.06901615271659324,5.1608555167142205
ZCTA5 24599,349,29,320,0.0830945558739255,5.1571565538313
ZCTA5 80640,3526,173,3353,0.04906409529211571,5.154694343561762
ZCTA5 32055,6165,279,5886,0.04525547445255475,5.152960128781501
ZCTA5 29080,1026,64,962,0.06237816764132553,5.152214715106815
ZCTA5 65663,882,57,825,0.06462585034013606,5.148213490335475
ZCTA5 37356,903,58,845,0.06423034330011074,5.143047335582261
ZCTA5 38141,7629,336,7293,0.04404246952418404,5.143040191602204
ZCTA5 61937,842,55,787,0.06532066508313539,5.142240810274917
ZCTA5 94546,16325,664,15661,0.04067381316998469,5.129803175229801
ZCTA5 76039,14872,610,14262,0.04101667563206025,5.128720002309211
ZCTA5 30628,2250,119,2131,0.05288888888888889,5.126617271798455
ZCTA5 38913,160,17,143,0.10625,5.12069804525832
ZCTA5 97541,646,45,601,0.0696594427244582,5.117410756920312
ZCTA5 67010,5293,244,5049,0.04609862081995088,5.115773882897664
ZCTA5 79244,301,26,275,0.08637873754152824,5.106261617072957
ZCTA5 38461,496,37,459,0.07459677419354839,5.095595267327231
ZCTA5 74764,1442,83,1359,0.057558945908460474,5.090347677086002
ZCTA5 97125,59,9,50,0.15254237288135594,5.086951596646775
ZCTA5 72051,269,24,245,0.08921933085501858,5.086295976279149
ZCTA5 94304,1845,101,1744,0.054742547425474256,5.0851325173987
ZCTA5 96716,889,57,832,0.06411698537682789,5.084226992104963
ZCTA5 28386,1868,102,1766,0.05460385438972163,5.083394851381593
ZCTA5 45849,406,32,374,0.07881773399014778,5.083145861147322
ZCTA5 98587,237,22,215,0.09282700421940929,5.083051627338455
ZCTA5 94542,4330,205,4125,0.04734411085450346,5.08282328543858
ZCTA5 96730,497,37,460,0.0744466800804829,5.08212114243322
ZCTA5 38666,2587,133,2454,0.05141090065713181,5.079099385198777
ZCTA5 35443,611,43,568,0.07037643207855974,5.075409867555694
ZCTA5 20020,21143,840,20303,0.03972946128742373,5.074284933301861
ZCTA5 25644,191,19,172,0.09947643979057591,5.074225457836748
ZCTA5 84655,3184,158,3026,0.04962311557788945,5.073752107646457
ZCTA5 20902,16605,673,15932,0.04052996085516411,5.0705223865253
ZCTA5 32550,3866,186,3680,0.04811174340403518,5.0682006326597335
ZCTA5 70528,891,57,834,0.06397306397306397,5.066052201565662
ZCTA5 12160,320,27,293,0.084375,5.06562379984667
ZCTA5 10128,30691,1186,29505,0.038643250464305494,5.055363991895055
ZCTA5 64783,355,29,326,0.08169014084507042,5.054144255050993
ZCTA5 62030,49,8,41,0.16326530612244897,5.053274296116189
ZCTA5 89438,49,8,41,0.16326530612244897,5.053274296116189
ZCTA5 28520,148,16,132,0.10810810810810811,5.050638276392159
ZCTA5 76031,5848,265,5583,0.045314637482900134,5.043891442021752
ZCTA5 29577,13393,553,12840,0.0412902262375868,5.0430726893763405
ZCTA5 39150,2128,113,2015,0.0531015037593985,5.040235488105139
ZCTA5 41537,2013,108,1905,0.05365126676602087,5.039323915856485
ZCTA5 83335,653,45,608,0.06891271056661562,5.038945052615914
ZCTA5 31096,2478,128,2350,0.0516545601291364,5.038399522306343
ZCTA5 79111,576,41,535,0.07118055555555555,5.03522259429655
ZCTA5 66544,163,17,146,0.10429447852760736,5.029640066802777
ZCTA5 01525,163,17,146,0.10429447852760736,5.029640066802777
ZCTA5 85923,163,17,146,0.10429447852760736,5.029640066802777
ZCTA5 38574,3219,159,3060,0.049394221808014914,5.0293423844776095
ZCTA5 10601,5626,256,5370,0.04550302168503377,5.025807030179795
ZCTA5 77489,11963,499,11464,0.041711945164256456,5.02275598096678
ZCTA5 04917,1000,62,938,0.062,5.020010379886403
ZCTA5 21224,19380,774,18606,0.039938080495356035,5.019630272693738
ZCTA5 64767,224,21,203,0.09375,5.018499239958817
ZCTA5 56627,149,16,133,0.10738255033557047,5.018420017851284
ZCTA5 80234,10667,450,10217,0.04218618168182244,5.015273900587654
ZCTA5 30076,16694,675,16019,0.04043368875044926,5.014918651590706
ZCTA5 24133,980,61,919,0.06224489795918367,5.0121912511217745
ZCTA5 93643,1257,74,1183,0.0588703261734288,5.0111718987220915
ZCTA5 38454,393,31,362,0.07888040712468193,5.008012767875869
ZCTA5 39095,2605,133,2472,0.05105566218809981,4.99590924492749
ZCTA5 78935,394,31,363,0.07868020304568528,4.992280649281425
ZCTA5 49663,2232,117,2115,0.05241935483870968,4.982708780110148
ZCTA5 67868,109,13,96,0.11926605504587157,4.982226151205644
ZCTA5 39885,40,7,33,0.175,4.978402188331231
ZCTA5 33173,10977,461,10516,0.04199690261455771,4.97734516142448
ZCTA5 38664,1349,78,1271,0.05782060785767235,4.976909594885222
ZCTA5 12468,413,32,381,0.0774818401937046,4.97580205296618
ZCTA5 26267,72,10,62,0.1388888888888889,4.975224851166275
ZCTA5 72846,1571,88,1483,0.056015276893698285,4.972904459130311
ZCTA5 39341,2492,128,2364,0.051364365971107544,4.972051060759305
ZCTA5 24880,84,11,73,0.13095238095238096,4.969344251190336
ZCTA5 94609,9740,414,9326,0.04250513347022587,4.967451439601863
ZCTA5 28729,1505,85,1420,0.05647840531561462,4.9672396754243415
ZCTA5 12474,450,34,416,0.07555555555555556,4.966666216450269
ZCTA5 73029,640,44,596,0.06875,4.965643728984846
ZCTA5 96064,1889,102,1787,0.05399682371625199,4.9651685295628845
ZCTA5 82718,9138,391,8747,0.04278835631429197,4.9620541286363355
ZCTA5 04614,1199,71,1128,0.05921601334445371,4.960761366254348
ZCTA5 56313,31,6,25,0.1935483870967742,4.957005760770223
ZCTA5 99575,31,6,25,0.1935483870967742,4.957005760770223
ZCTA5 91740,8357,361,7996,0.04319731961230106,4.9531808227844065
ZCTA5 44235,583,41,542,0.07032590051457976,4.950966765226996
ZCTA5 30552,661,45,616,0.0680786686838124,4.950469348328102
ZCTA5 78402,137,15,122,0.10948905109489052,4.949209623859104
ZCTA5 77003,4544,212,4332,0.04665492957746479,4.94855748316375
ZCTA5 27043,2687,136,2551,0.05061406773353182,4.946632738940084
ZCTA5 31826,946,59,887,0.06236786469344609,4.9455103431649095
ZCTA5 02903,4620,215,4405,0.046536796536796536,4.945115560079739
ZCTA5 80835,344,28,316,0.08139534883720931,4.9448185356614145
ZCTA5 92104,21017,832,20185,0.03958700099919113,4.944289448067288
ZCTA5 50128,166,17,149,0.10240963855421686,4.940664973736405
ZCTA5 95073,3926,187,3739,0.04763117677024962,4.939925631448827
ZCTA5 04292,327,27,300,0.08256880733944955,4.939093680209961
ZCTA5 54855,244,22,222,0.09016393442622951,4.926236934087636
ZCTA5 79359,845,54,791,0.06390532544378698,4.922595453865436
ZCTA5 30511,1313,76,1237,0.057882711348057884,4.922566991791463
ZCTA5 78956,1828,99,1729,0.05415754923413567,4.922557704290416
ZCTA5 97825,138,15,123,0.10869565217391304,4.91540802924309
ZCTA5 76943,1358,78,1280,0.05743740795287187,4.914953481547176
ZCTA5 77375,17002,684,16318,0.04023056111045759,4.913676172759842
ZCTA5 32130,1945,104,1841,0.05347043701799486,4.909127529044063
ZCTA5 85533,1163,69,1094,0.05932932072226999,4.907209066446826
ZCTA5 95355,21291,841,20450,0.0395002583251139,4.9060273470539135
ZCTA5 64835,725,48,677,0.06620689655172414,4.904317269503923
ZCTA5 88250,111,13,98,0.11711711711711711,4.901820274458641
ZCTA5 30833,1229,72,1157,0.05858421480878763,4.899265557225208
ZCTA5 62534,607,42,565,0.06919275123558484,4.89659107066035
ZCTA5 26234,607,42,565,0.06919275123558484,4.89659107066035
ZCTA5 78229,13932,570,13362,0.0409130060292851,4.895942626689524
ZCTA5 46406,3963,188,3775,0.04743880898309362,4.8958035017638695
ZCTA5 30731,952,59,893,0.06197478991596639,4.893722897032445
ZCTA5 76457,1318,76,1242,0.057663125948406675,4.887598119882014
ZCTA5 02136,11955,496,11459,0.04148891677122543,4.885464278685216
ZCTA5 79350,139,15,124,0.1079136690647482,4.881914788169315
ZCTA5 83442,6598,292,6306,0.044255835101545925,4.8792921288988635
ZCTA5 75979,3525,170,3355,0.04822695035460993,4.8775599480512435
ZCTA5 84101,2967,147,2820,0.04954499494438827,4.874141004919575
ZCTA5 76058,6115,273,5842,0.0446443172526574,4.866246449001105
ZCTA5 95492,10056,424,9632,0.042163882259347654,4.85708417997806
ZCTA5 66533,591,41,550,0.06937394247038917,4.856121065014076
ZCTA5 13202,2518,128,2390,0.050833995234312944,4.849918407534821
ZCTA5 74080,1042,63,979,0.060460652591170824,4.848012765412234
ZCTA5 28398,2853,142,2711,0.04977216964598668,4.847064965032508
ZCTA5 87322,32,6,26,0.1875,4.846049648738275
ZCTA5 84651,7154,313,6841,0.04375174727425216,4.843611796373315
ZCTA5 89032,13966,570,13396,0.04081340398109695,4.836454367556853
ZCTA5 29123,3049,150,2899,0.04919645785503444,4.834009724676974
ZCTA5 50315,14183,578,13605,0.04075301417189593,4.833887834921765
ZCTA5 97467,2168,113,2055,0.05212177121771218,4.83369735324386
ZCTA5 87513,216,20,196,0.09259259259259259,4.8334716592757605
ZCTA5 28619,652,44,608,0.06748466257668712,4.8323031090790085
ZCTA5 60064,5134,234,4900,0.045578496299181925,4.831098062875838
ZCTA5 57541,63,9,54,0.14285714285714285,4.829055874869846
ZCTA5 99688,939,58,881,0.0617678381256656,4.824928294957863
ZCTA5 93260,87,11,76,0.12643678160919541,4.823076418076836
ZCTA5 94402,9623,407,9216,0.04229450275381898,4.822620681581969
ZCTA5 39503,19844,786,19058,0.03960894980850635,4.821527827043968
ZCTA5 95912,1506,84,1422,0.055776892430278883,4.817494733078404
ZCTA5 63845,2265,117,2148,0.051655629139072845,4.817276363320798
ZCTA5 85346,2597,131,2466,0.050442818636888716,4.814552511471597
ZCTA5 63551,75,10,65,0.13333333333333333,4.810257547050998
ZCTA5 95960,352,28,324,0.07954545454545454,4.80897526460472
ZCTA5 98355,406,31,375,0.07635467980295567,4.807151549928015
ZCTA5 67470,186,18,168,0.0967741935483871,4.802420042601225
ZCTA5 88220,13528,553,12975,0.04087817859254879,4.801907263059444
ZCTA5 63601,6217,276,5941,0.04439440244490912,4.797080212551794
ZCTA5 46374,353,28,325,0.07932011331444759,4.792256759100432
ZCTA5 84144,202,19,183,0.09405940594059406,4.7901422401205505
ZCTA5 62380,114,13,101,0.11403508771929824,4.784618932933321
ZCTA5 96754,986,60,926,0.060851926977687626,4.784266419341041
ZCTA5 82501,7152,312,6840,0.0436241610738255,4.782930644058206
ZCTA5 36855,578,40,538,0.06920415224913495,4.779714244089744
ZCTA5 84766,88,11,77,0.125,4.7757619766589325
ZCTA5 78059,1924,102,1822,0.05301455301455302,4.771349985192149
ZCTA5 99606,101,12,89,0.1188118811881188,4.770525171104468
ZCTA5 71282,3578,171,3407,0.04779206260480715,4.769427318190138
ZCTA5 45685,427,32,395,0.07494145199063232,4.767505880635024
ZCTA5 27853,219,20,199,0.091324200913242,4.76253657062996
ZCTA5 92653,9970,419,9551,0.04202607823470411,4.759750840475539
ZCTA5 73624,719,47,672,0.06536856745479833,4.758972136133289
ZCTA5 95316,2114,110,2004,0.05203405865657521,4.750692177099452
ZCTA5 70534,286,24,262,0.08391608391608392,4.745797457279594
ZCTA5 65324,660,44,616,0.06666666666666667,4.744993275318012
ZCTA5 67444,236,21,215,0.08898305084745763,4.743921006690097
ZCTA5 95124,17057,682,16375,0.03998358445213109,4.742238916835457
ZCTA5 28147,8974,381,8593,0.04245598395364386,4.7422274972231175
ZCTA5 99836,33,6,27,0.18181818181818182,4.739673801395721
ZCTA5 49680,701,46,655,0.06562054208273894,4.7361251098775154
ZCTA5 67877,824,52,772,0.06310679611650485,4.7335694419648675
ZCTA5 91367,18236,725,17511,0.03975652555384953,4.73287867439288
ZCTA5 27248,1610,88,1522,0.0546583850931677,4.731476213180704
ZCTA5 91344,16820,673,16147,0.04001189060642093,4.729593301842255
ZCTA5 95968,486,35,451,0.0720164609053498,4.727627114231285
ZCTA5 64123,3368,162,3206,0.04809976247030879,4.726653658306124
ZCTA5 53551,3491,167,3324,0.047837295903752505,4.72594820734947
ZCTA5 33756,13356,545,12811,0.040805630428271934,4.724657037010013
ZCTA5 26810,189,18,171,0.09523809523809523,4.723555123551366
ZCTA5 67870,412,31,381,0.07524271844660194,4.717025418567982
ZCTA5 28718,159,16,143,0.10062893081761007,4.710503438959269
ZCTA5 28332,116,13,103,0.11206896551724138,4.70864547552984
ZCTA5 41534,116,13,103,0.11206896551724138,4.70864547552984
ZCTA5 83462,288,24,264,0.08333333333333333,4.707364852181379
ZCTA5 30701,14419,584,13835,0.04050211526458145,4.706394752676595
ZCTA5 84721,6949,303,6646,0.04360339617211109,4.704937279611165
ZCTA5 71854,14073,571,13502,0.04057414907979819,4.6971060806861
ZCTA5 75140,2337,119,2218,0.050919982884039365,4.695472847682044
ZCTA5 30137,645,43,602,0.06666666666666667,4.690762999722689
ZCTA5 75974,1236,71,1165,0.05744336569579288,4.690148929627868
ZCTA5 94116,16247,651,15596,0.04006893580353296,4.688770761834178
ZCTA5 12422,103,12,91,0.11650485436893204,4.687319533077235
ZCTA5 77486,2673,133,2540,0.049756827534605315,4.687258640511588
ZCTA5 04962,54,8,46,0.14814814814814814,4.687058166852
ZCTA5 68307,175,17,158,0.09714285714285714,4.685370373707724
ZCTA5 67645,360,28,332,0.07777777777777778,4.676799195348541
ZCTA5 77954,3802,179,3623,0.04708048395581273,4.672454334073888
ZCTA5 75501,12874,526,12348,0.040857542333385115,4.671376121310682
ZCTA5 40874,207,19,188,0.09178743961352658,4.667282073075823
ZCTA5 28009,568,39,529,0.06866197183098592,4.666327838833955
ZCTA5 96150,11536,476,11060,0.0412621359223301,4.663631923534247
ZCTA5 63653,510,36,474,0.07058823529411765,4.663584004027134
ZCTA5 45883,1262,72,1190,0.05705229793977813,4.661964002217528
ZCTA5 99036,668,44,624,0.0658682634730539,4.658908654934151
ZCTA5 29849,146,15,131,0.10273972602739725,4.655665658598051
ZCTA5 27407,19823,781,19042,0.03939867830298138,4.6543386400855455
ZCTA5 46144,78,10,68,0.1282051282051282,4.653649770374562
ZCTA5 71953,5781,257,5524,0.04445597647465836,4.651847842034507
ZCTA5 45205,6996,304,6692,0.04345340194396798,4.651052520852645
ZCTA5 29377,492,35,457,0.07113821138211382,4.64838676748736
ZCTA5 23690,1309,74,1235,0.05653170359052712,4.643237187664789
ZCTA5 19311,2781,137,2644,0.04926285508809781,4.636147130886946
ZCTA5 73701,8389,357,8032,0.042555727738705446,4.635858660922665
ZCTA5 33155,14518,586,13932,0.040363686458189836,4.629767813407987
ZCTA5 76681,258,22,236,0.08527131782945736,4.628559379606283
ZCTA5 99569,17,4,13,0.23529411764705882,4.628012913657447
ZCTA5 99588,225,20,205,0.08888888888888889,4.624189617105623
ZCTA5 12531,1092,64,1028,0.05860805860805861,4.62251394272179
ZCTA5 79241,878,54,824,0.06150341685649203,4.622004683713164
ZCTA5 47037,1674,90,1584,0.053763440860215055,4.620973830040264
ZCTA5 57623,310,25,285,0.08064516129032258,4.620642454976774
ZCTA5 46767,2688,133,2555,0.049479166666666664,4.620336184734024
ZCTA5 95626,1999,104,1895,0.05202601300650325,4.617667868505886
ZCTA5 97230,15260,613,14647,0.04017038007863696,4.613808396416987
ZCTA5 95549,364,28,336,0.07692307692307693,4.612026200348589
ZCTA5 89451,3770,177,3593,0.04694960212201592,4.608059349666384
ZCTA5 78592,259,22,237,0.08494208494208494,4.6080551162591235
ZCTA5 41819,178,17,161,0.09550561797752809,4.603885492300024
ZCTA5 75422,1095,64,1031,0.058447488584474884,4.5993107465637
ZCTA5 49421,2286,116,2170,0.05074365704286964,4.597072738885831
ZCTA5 39572,496,35,461,0.07056451612903226,4.596190935945751
ZCTA5 62343,347,27,320,0.07780979827089338,4.594897658890213
ZCTA5 87028,92,11,81,0.11956521739130435,4.5932018646859705
ZCTA5 37719,67,9,58,0.13432835820895522,4.591771410977525
ZCTA5 78632,402,30,372,0.07462686567164178,4.590760529662715
ZCTA5 86438,402,30,372,0.07462686567164178,4.590760529662715
ZCTA5 38663,4477,205,4272,0.0457895912441367,4.5899492704885105
ZCTA5 79562,1295,73,1222,0.05637065637065637,4.586110965107592
ZCTA5 28215,20945,820,20125,0.03915015516829792,4.584227152598789
ZCTA5 19601,11283,465,10818,0.0412124434990694,4.58285466646801
ZCTA5 33404,10002,417,9585,0.04169166166766647,4.581391198494536
ZCTA5 42729,595,40,555,0.06722689075630252,4.581278132519218
ZCTA5 63663,278,23,255,0.08273381294964029,4.569328676961551
ZCTA5 77320,9105,383,8722,0.042064799560680946,4.569135378019526
